trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_leg_count,block_trade_id,block_rfq_id,unix_sec
871,364032369,1746055088672,2,0.0023,0.00242778,53.45,BTC-30MAY25-125000-C,94288.53,sell,0.1,0.1,,,,,,,1746055088.672
872,364032657,1746055688223,3,0.0023,0.00240229,53.47,BTC-30MAY25-125000-C,94280.62,sell,0.1,0.1,,,,,,,1746055688.223
873,364033072,1746056277404,3,0.0023,0.00238135,53.54,BTC-30MAY25-125000-C,94250.17,sell,0.1,0.1,,,,,,,1746056277.404
874,364036913,1746061411793,3,0.0023,0.00243077,53.24,BTC-30MAY25-125000-C,94476.77,buy,0.1,0.1,,,,,,,1746061411.793
875,364037570,1746061911133,3,0.0023,0.00242666,53.13,BTC-30MAY25-125000-C,94551.86,buy,0.1,0.1,,,,,,,1746061911.133
876,364040244,1746065454752,3,0.0023,0.00247941,52.73,BTC-30MAY25-125000-C,94813.67,buy,0.2,0.2,,,,,,,1746065454.752
877,364043898,1746069478416,3,0.0023,0.00242906,52.9,BTC-30MAY25-125000-C,94740.05,sell,0.1,0.1,,,,,,,1746069478.416
878,364043926,1746069514022,0,0.0024,0.00243129,53.32,BTC-30MAY25-125000-C,94728.09,buy,0.1,0.1,,,,,,,1746069514.022
879,364046208,1746072809409,1,0.0024,0.00248525,53.21,BTC-30MAY25-125000-C,94823.7,buy,0.2,0.2,,,,,,,1746072809.409
880,364048029,1746076307549,1,0.0024,0.00251271,53.03,BTC-30MAY25-125000-C,94951.21,buy,0.2,0.2,,,,,,,1746076307.549
881,364051183,1746080248404,1,0.0024,0.00248793,52.81,BTC-30MAY25-125000-C,95085.65,sell,0.1,0.1,,,,,,,1746080248.404
882,364051711,1746080847558,2,0.0023,0.00247151,52.52,BTC-30MAY25-125000-C,95027.68,sell,0.1,0.1,,,,,,,1746080847.558
883,364053827,1746083932982,3,0.0023,0.00245642,52.62,BTC-30MAY25-125000-C,94977.99,sell,0.1,0.1,,,,,,,1746083932.982
884,364054379,1746084473011,3,0.0023,0.00245629,52.55,BTC-30MAY25-125000-C,95017.15,sell,0.1,0.1,,,,,,,1746084473.011
885,364056613,1746087381335,3,0.0023,0.00247309,52.55,BTC-30MAY25-125000-C,95025.62,buy,0.2,0.2,,,,,,,1746087381.335
886,364059249,1746091007018,0,0.0025,0.00254151,53.08,BTC-30MAY25-125000-C,95200.91,buy,0.2,0.2,,,,,,,1746091007.018
887,364061743,1746092613009,0,0.0026,0.0026082,53.05,BTC-30MAY25-125000-C,95432.52,buy,1.0,1.0,,,,,,,1746092613.009
888,364072443,1746095264297,0,0.0029,0.0030344,52.77,BTC-30MAY25-125000-C,96261.89,sell,0.1,0.1,,,,,,,1746095264.297
889,364087526,1746100263389,0,0.003,0.00310269,53.2,BTC-30MAY25-125000-C,96229.03,sell,0.1,0.1,,,,,,,1746100263.389
890,364094162,1746102292048,0,0.0032,0.00323153,53.61,BTC-30MAY25-125000-C,96399.28,buy,0.1,0.1,,,,,,,1746102292.048
891,364102516,1746105255971,0,0.0033,0.00336675,53.76,BTC-30MAY25-125000-C,96525.67,sell,0.2,0.2,,,,,,,1746105255.971
892,364113101,1746107678121,1,0.0033,0.0032496,54.75,BTC-30MAY25-125000-C,95975.24,sell,0.1,0.1,,,,,,,1746107678.121
893,364118366,1746108604826,1,0.0033,0.00334078,54.44,BTC-30MAY25-125000-C,96194.06,sell,0.1,0.1,,,,,,,1746108604.826
894,364121118,1746109633455,1,0.0033,0.00338541,54.01,BTC-30MAY25-125000-C,96432.08,sell,0.1,0.1,,,,,,,1746109633.455
895,364123343,1746110487071,0,0.0034,0.0034085,54.06,BTC-30MAY25-125000-C,96612.42,sell,12.5,12.5,,BTC-CS-30MAY25-125000_250000,,2.0,BLOCK-195484,,1746110487.071
896,364126463,1746111606020,0,0.0035,0.00357312,53.78,BTC-30MAY25-125000-C,96947.4,sell,0.1,0.1,,,,,,,1746111606.02
897,364126683,1746111638864,1,0.0035,0.00353517,53.89,BTC-30MAY25-125000-C,96885.38,sell,25.0,25.0,,BTC-CSR12-30MAY25-115000_125000,,2.0,BLOCK-195489,,1746111638.864
898,364134016,1746112639083,1,0.0035,0.00351888,53.37,BTC-30MAY25-125000-C,97209.59,buy,0.1,0.1,,,,,,,1746112639.083
899,364137497,1746113229834,1,0.0035,0.00352339,53.51,BTC-30MAY25-125000-C,97111.42,sell,0.1,0.1,,,,,,,1746113229.834
900,364145088,1746116235656,2,0.0034,0.00347099,53.51,BTC-30MAY25-125000-C,96959.13,sell,0.1,0.1,,,,,,,1746116235.656
901,364146171,1746116835673,0,0.0035,0.00361754,53.33,BTC-30MAY25-125000-C,97241.77,sell,0.1,0.1,,,,,,,1746116835.673
902,364152804,1746119838829,0,0.0036,0.00363285,53.62,BTC-30MAY25-125000-C,97268.36,sell,0.1,0.1,,,,,,,1746119838.829
903,364153598,1746120438563,2,0.0035,0.00351394,53.71,BTC-30MAY25-125000-C,97046.51,sell,0.1,0.1,,,,,,,1746120438.563
904,364159211,1746123587944,2,0.0033,0.0033785,53.69,BTC-30MAY25-125000-C,96693.48,sell,0.1,0.1,,,,,,,1746123587.944
905,364159643,1746123784677,3,0.0033,0.00333524,53.84,BTC-30MAY25-125000-C,96612.31,buy,0.1,0.1,,,,,,,1746123784.677
906,364165380,1746127084900,3,0.0033,0.00334353,53.94,BTC-30MAY25-125000-C,96586.41,sell,0.1,0.1,,,,,,,1746127084.9
907,364165496,1746127204920,0,0.0034,0.00338993,54.17,BTC-30MAY25-125000-C,96641.64,buy,0.1,0.1,,,,,,,1746127204.92
908,364170807,1746130684130,1,0.0034,0.00351292,53.88,BTC-30MAY25-125000-C,96864.2,sell,0.1,0.1,,,,,,,1746130684.13
909,364171111,1746130803276,1,0.0034,0.00352125,53.82,BTC-30MAY25-125000-C,96891.42,buy,0.1,0.1,,,,,,,1746130803.276
910,364171764,1746131221963,1,0.0034,0.00351491,53.81,BTC-30MAY25-125000-C,96917.02,sell,0.1,0.1,,,,,,,1746131221.963
911,364171770,1746131234202,2,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,sell,0.4,0.4,,,,,,,1746131234.202
912,364171771,1746131234202,3,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,sell,1.0,1.0,,,,,,,1746131234.202
913,364171772,1746131234204,3,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,buy,0.9,0.9,,,,,,,1746131234.204
914,364171773,1746131234207,3,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,buy,0.4,0.4,,,,,,,1746131234.207
915,364171774,1746131234211,3,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,buy,2.8,2.8,,,,,,,1746131234.211
917,364171781,1746131234251,3,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,buy,0.2,0.2,,,,,,,1746131234.251
916,364171780,1746131234251,3,0.0033,0.00351112,53.51,BTC-30MAY25-125000-C,96901.8,buy,0.1,0.1,,,,,,,1746131234.251
918,364171784,1746131236234,3,0.0033,0.00350296,53.51,BTC-30MAY25-125000-C,96899.73,buy,0.1,0.1,,,,,,,1746131236.234
919,364171785,1746131236235,3,0.0033,0.00350296,53.51,BTC-30MAY25-125000-C,96899.73,buy,2.0,2.0,,,,,,,1746131236.235
920,364171787,1746131236806,3,0.0033,0.0035021,53.51,BTC-30MAY25-125000-C,96899.68,buy,4.5,4.5,,,,,,,1746131236.806
921,364174159,1746133603755,3,0.0033,0.00340019,53.96,BTC-30MAY25-125000-C,96636.13,sell,0.2,0.2,,,,,,,1746133603.755
922,364176560,1746137326751,0,0.0034,0.003364,54.45,BTC-30MAY25-125000-C,96538.22,sell,0.2,0.2,,,,,,,1746137326.751
924,364176599,1746137371494,1,0.0036,0.00338691,55.05,BTC-30MAY25-125000-C,96553.05,buy,2.3,2.3,,,,,,,1746137371.494
923,364176598,1746137371494,0,0.0036,0.00338691,55.05,BTC-30MAY25-125000-C,96553.05,buy,0.4,0.4,,,,,,,1746137371.494
925,364176600,1746137371494,1,0.0036,0.00338691,55.05,BTC-30MAY25-125000-C,96553.05,buy,1.1,1.1,,,,,,,1746137371.494
926,364179883,1746141446123,2,0.0031,0.00325568,53.87,BTC-30MAY25-125000-C,96351.1,sell,0.1,0.1,,,,,,,1746141446.123
927,364179989,1746141506142,3,0.0031,0.0032655,53.81,BTC-30MAY25-125000-C,96383.65,buy,0.1,0.1,,,,,,,1746141506.142
928,364183575,1746145137798,0,0.0032,0.0032868,53.79,BTC-30MAY25-125000-C,96624.95,sell,0.1,0.1,,,,,,,1746145137.798
929,364184348,1746145677525,1,0.0032,0.00337935,53.35,BTC-30MAY25-125000-C,96870.29,sell,0.1,0.1,,,,,,,1746145677.525
930,364190880,1746148606459,1,0.0032,0.00329089,53.15,BTC-30MAY25-125000-C,97002.81,buy,0.2,0.2,,,,,,,1746148606.459
931,364194889,1746151475866,0,0.0033,0.00330432,53.83,BTC-30MAY25-125000-C,96775.16,buy,0.2,0.2,,,,,,,1746151475.866
932,364200216,1746156045535,0,0.0034,0.00351666,53.65,BTC-30MAY25-125000-C,97083.43,sell,0.1,0.1,,,,,,,1746156045.535
933,364200350,1746156240515,0,0.0035,0.00351011,54.02,BTC-30MAY25-125000-C,97056.42,buy,0.3,0.3,,,,,,,1746156240.515
934,364200351,1746156240515,1,0.0035,0.00351011,54.02,BTC-30MAY25-125000-C,97056.42,buy,0.1,0.1,,,,,,,1746156240.515
935,364205768,1746159003363,0,0.0036,0.00363342,54.05,BTC-30MAY25-125000-C,97240.83,buy,0.2,0.2,,,,,,,1746159003.363
936,364242005,1746173579315,0,0.0037,0.00374392,55.57,BTC-30MAY25-125000-C,96594.46,buy,0.1,0.1,,,,,,,1746173579.315
937,364242090,1746173616622,1,0.0037,0.00374357,55.57,BTC-30MAY25-125000-C,96594.79,buy,0.1,0.1,,,,,,,1746173616.622
938,364246811,1746175345314,0,0.0039,0.00400407,55.8,BTC-30MAY25-125000-C,96768.8,sell,12.5,12.5,,BTC-ICOND-30MAY25-76000_84000_125000_200000,,4.0,BLOCK-195642,,1746175345.314
939,364246891,1746175387139,0,0.004,0.00402079,56.03,BTC-30MAY25-125000-C,96795.76,sell,12.5,12.5,,BTC-ICOND-30MAY25-76000_85000_125000_200000,,4.0,BLOCK-195644,,1746175387.139
940,364262971,1746188323399,2,0.0035,0.00360061,54.78,BTC-30MAY25-125000-C,96860.3,sell,0.1,0.1,,,,,,,1746188323.399
941,364263894,1746188922198,3,0.0035,0.00359739,54.86,BTC-30MAY25-125000-C,96832.95,sell,0.1,0.1,,,,,,,1746188922.198
942,364273932,1746192426791,3,0.0035,0.00353143,54.71,BTC-30MAY25-125000-C,96940.28,sell,1.4,1.4,,,,,,,1746192426.791
943,364282807,1746195499852,2,0.0032,0.00331661,53.61,BTC-30MAY25-125000-C,97022.26,sell,0.1,0.1,,,,,,,1746195499.852
944,364282953,1746195686559,3,0.0032,0.00325944,53.78,BTC-30MAY25-125000-C,96941.09,buy,0.1,0.1,,,,,,,1746195686.559
945,364296940,1746199029767,0,0.0034,0.00342583,53.17,BTC-30MAY25-125000-C,97665.41,sell,0.1,0.1,,,,,,,1746199029.767
946,364297977,1746199418802,2,0.0033,0.0033014,53.25,BTC-30MAY25-125000-C,97442.47,sell,0.1,0.1,,,,,,,1746199418.802
947,364300300,1746199629839,2,0.003,0.00313813,52.74,BTC-30MAY25-125000-C,97177.03,sell,0.1,0.1,,,,,,,1746199629.839
948,364300931,1746199724124,0,0.0032,0.0031861,53.29,BTC-30MAY25-125000-C,97231.8,sell,0.1,0.1,,,,,,,1746199724.124
949,364305338,1746201553194,0,0.0033,0.00321971,53.37,BTC-30MAY25-125000-C,97419.47,buy,6.2,6.2,,,,,,,1746201553.194
950,364310560,1746202481304,1,0.0033,0.00328881,53.03,BTC-30MAY25-125000-C,97623.17,buy,0.2,0.2,,,,,,,1746202481.304
951,364310575,1746202498771,1,0.0033,0.00331444,52.96,BTC-30MAY25-125000-C,97659.53,sell,0.8,0.8,,,,,,,1746202498.771
952,364313220,1746203716973,2,0.0031,0.00327514,52.28,BTC-30MAY25-125000-C,97699.47,sell,25.0,25.0,,BTC-CS-30MAY25-125000_140000,,2.0,BLOCK-195720,,1746203716.973
953,364317740,1746205953044,2,0.0029,0.00293581,52.53,BTC-30MAY25-125000-C,97177.78,sell,0.1,0.1,,,,,,,1746205953.044
954,364317741,1746205953054,3,0.0029,0.00293581,52.53,BTC-30MAY25-125000-C,97177.78,sell,0.1,0.1,,,,,,,1746205953.054
955,364318011,1746206058882,3,0.0029,0.00291627,52.53,BTC-30MAY25-125000-C,97176.67,buy,0.2,0.2,,,,,,,1746206058.882
956,364318017,1746206063390,3,0.0029,0.00291558,52.53,BTC-30MAY25-125000-C,97177.1,buy,0.1,0.1,,,,,,,1746206063.39
957,364318064,1746206099728,3,0.0029,0.00290699,52.53,BTC-30MAY25-125000-C,97178.53,buy,0.1,0.1,,,,,,,1746206099.728
958,364318122,1746206108702,3,0.0029,0.0029168,52.49,BTC-30MAY25-125000-C,97206.95,buy,0.1,0.1,,,,,,,1746206108.702
959,364326537,1746208948797,3,0.0029,0.00288445,52.11,BTC-30MAY25-125000-C,97459.2,buy,0.2,0.2,,,,,,,1746208948.797
960,364335076,1746212556077,3,0.0029,0.00282209,52.66,BTC-30MAY25-125000-C,97161.26,buy,0.2,0.2,,,,,,,1746212556.077
961,364348504,1746216205101,2,0.0027,0.00279085,52.43,BTC-30MAY25-125000-C,96928.97,buy,0.1,0.1,,,,,,,1746216205.101
962,364352169,1746220283427,3,0.0027,0.00284102,52.17,BTC-30MAY25-125000-C,97048.03,buy,0.2,0.2,,,,,,,1746220283.427
963,364357819,1746223645172,3,0.0027,0.00279147,52.76,BTC-30MAY25-125000-C,96718.86,buy,0.1,0.1,,,,,,,1746223645.172
964,364361853,1746227527316,2,0.0026,0.00277408,52.43,BTC-30MAY25-125000-C,96724.47,buy,0.1,0.1,,,,,,,1746227527.316
965,364364493,1746232039175,3,0.0026,0.0027676,52.37,BTC-30MAY25-125000-C,96816.92,sell,0.1,0.1,,,,,,,1746232039.175
966,364367504,1746234383472,3,0.0026,0.00275132,52.63,BTC-30MAY25-125000-C,96667.03,buy,0.1,0.1,,,,,,,1746234383.472
967,364372488,1746238010800,0,0.0027,0.00277888,53.09,BTC-30MAY25-125000-C,96638.48,buy,0.1,0.1,,,,,,,1746238010.8
968,364375843,1746242975400,2,0.0026,0.00271738,53.16,BTC-30MAY25-125000-C,96422.6,buy,0.1,0.1,,,,,,,1746242975.4
969,364380694,1746245829674,2,0.0023,0.00250407,51.92,BTC-30MAY25-125000-C,96481.82,sell,0.1,0.1,,,,,,,1746245829.674
970,364382136,1746246273053,3,0.0023,0.002491,51.83,BTC-30MAY25-125000-C,96552.96,buy,0.1,0.1,,,,,,,1746246273.053
971,364387635,1746249550437,3,0.0023,0.00255028,51.88,BTC-30MAY25-125000-C,96549.01,sell,0.1,0.1,,,,,,,1746249550.437
972,364387906,1746250150461,3,0.0023,0.00251836,51.85,BTC-30MAY25-125000-C,96567.76,sell,0.1,0.1,,,,,,,1746250150.461
973,364390060,1746253145799,3,0.0023,0.0024533,52.35,BTC-30MAY25-125000-C,96309.51,sell,0.1,0.1,,,,,,,1746253145.799
974,364390264,1746253745221,2,0.0022,0.00242656,51.93,BTC-30MAY25-125000-C,96316.03,sell,0.1,0.1,,,,,,,1746253745.221
975,364392425,1746256635255,0,0.0023,0.00249727,52.34,BTC-30MAY25-125000-C,96300.92,sell,0.1,0.1,,,,,,,1746256635.255
976,364393691,1746257235233,1,0.0023,0.00247734,52.44,BTC-30MAY25-125000-C,96252.41,sell,0.1,0.1,,,,,,,1746257235.233
977,364406031,1746260069071,0,0.0025,0.00250945,53.47,BTC-30MAY25-125000-C,96180.86,buy,0.2,0.2,,,,,,,1746260069.071
978,364413428,1746263835279,2,0.0024,0.00259272,52.77,BTC-30MAY25-125000-C,96332.18,sell,0.1,0.1,,,,,,,1746263835.279
979,364413707,1746264194693,3,0.0024,0.00256622,52.74,BTC-30MAY25-125000-C,96354.19,sell,0.1,0.1,,,,,,,1746264194.693
980,364419393,1746267459076,0,0.0025,0.00259756,53.52,BTC-30MAY25-125000-C,96195.32,sell,0.1,0.1,,,,,,,1746267459.076
981,364420039,1746267939098,2,0.0024,0.0025619,53.13,BTC-30MAY25-125000-C,96196.76,sell,0.1,0.1,,,,,,,1746267939.098
982,364449958,1746272722542,2,0.0023,0.00243633,53.19,BTC-30MAY25-125000-C,95972.63,sell,0.1,0.1,,,,,,,1746272722.542
983,364451095,1746273022834,3,0.0023,0.00243641,53.18,BTC-30MAY25-125000-C,95975.89,sell,0.1,0.1,,,,,,,1746273022.834
984,364460823,1746274702960,2,0.0022,0.00241026,52.73,BTC-30MAY25-125000-C,96022.64,sell,0.1,0.1,,,,,,,1746274702.96
985,364461275,1746275302983,2,0.0021,0.00234947,52.29,BTC-30MAY25-125000-C,96034.72,sell,0.1,0.1,,,,,,,1746275302.983
986,364467324,1746278395071,0,0.0023,0.00250182,52.86,BTC-30MAY25-125000-C,96234.35,sell,0.1,0.1,,,,,,,1746278395.071
987,364467732,1746278754797,0,0.0024,0.00250231,53.26,BTC-30MAY25-125000-C,96236.55,sell,0.1,0.1,,,,,,,1746278754.797
988,364474522,1746281430519,1,0.0024,0.00257446,52.98,BTC-30MAY25-125000-C,96418.57,buy,0.2,0.2,,,,,,,1746281430.519
989,364482840,1746285431056,1,0.0024,0.00252823,52.9,BTC-30MAY25-125000-C,96496.92,sell,0.1,0.1,,,,,,,1746285431.056
990,364482996,1746286031120,1,0.0024,0.00251014,52.95,BTC-30MAY25-125000-C,96471.24,sell,0.1,0.1,,,,,,,1746286031.12
991,364485716,1746289045335,1,0.0024,0.00248504,53.21,BTC-30MAY25-125000-C,96324.24,sell,0.1,0.1,,,,,,,1746289045.335
992,364485945,1746289191346,1,0.0024,0.00248327,53.22,BTC-30MAY25-125000-C,96309.61,buy,0.1,0.1,,,,,,,1746289191.346
993,364489163,1746291747539,1,0.0024,0.00239617,53.45,BTC-30MAY25-125000-C,96184.55,buy,0.2,0.2,,,,,,,1746291747.539
994,364496018,1746296125928,1,0.0024,0.00241209,53.4,BTC-30MAY25-125000-C,96229.12,buy,0.2,0.2,,,,,,,1746296125.928
995,364501468,1746299874733,2,0.0023,0.00240536,53.01,BTC-30MAY25-125000-C,96260.13,sell,0.1,0.1,,,,,,,1746299874.733
996,364501677,1746299934754,3,0.0023,0.00240202,53.01,BTC-30MAY25-125000-C,96261.4,buy,0.1,0.1,,,,,,,1746299934.754
997,364508668,1746303695514,3,0.0023,0.00240635,52.86,BTC-30MAY25-125000-C,96387.45,sell,0.1,0.1,,,,,,,1746303695.514
998,364508776,1746303755246,3,0.0023,0.00240464,52.86,BTC-30MAY25-125000-C,96384.82,buy,0.1,0.1,,,,,,,1746303755.246
999,364511884,1746306256269,3,0.0023,0.0023946,53.01,BTC-30MAY25-125000-C,96325.64,sell,0.1,0.1,,,,,,,1746306256.269
1000,364511991,1746306616560,3,0.0023,0.00238906,53.04,BTC-30MAY25-125000-C,96306.97,sell,0.1,0.1,,,,,,,1746306616.56
1001,364518854,1746310644666,3,0.0023,0.00240014,53.14,BTC-30MAY25-125000-C,96253.37,sell,0.1,0.1,,,,,,,1746310644.666
1002,364519113,1746310944768,3,0.0023,0.00238023,53.19,BTC-30MAY25-125000-C,96228.99,sell,0.1,0.1,,,,,,,1746310944.768
1003,364523215,1746315046213,2,0.0022,0.00228653,53.24,BTC-30MAY25-125000-C,95974.42,sell,0.1,0.1,,,,,,,1746315046.213
1004,364527321,1746315645362,2,0.0021,0.00224269,52.92,BTC-30MAY25-125000-C,95902.28,sell,0.1,0.1,,,,,,,1746315645.362
1005,364533665,1746317928249,2,0.002,0.00221115,52.28,BTC-30MAY25-125000-C,96036.42,sell,0.1,0.1,,,,,,,1746317928.249
1006,364534466,1746318168241,0,0.0021,0.0021887,52.81,BTC-30MAY25-125000-C,95995.3,sell,0.1,0.1,,,,,,,1746318168.241
1007,364544277,1746321427225,2,0.002,0.00219205,52.53,BTC-30MAY25-125000-C,95926.23,sell,0.1,0.1,,,,,,,1746321427.225
1008,364545549,1746322026658,3,0.002,0.00220491,52.47,BTC-30MAY25-125000-C,95957.86,sell,0.1,0.1,,,,,,,1746322026.658
1009,364552893,1746324249855,0,0.0021,0.002281,52.43,BTC-30MAY25-125000-C,96256.74,sell,0.2,0.2,,,,,,,1746324249.855
1010,364557957,1746328732902,1,0.0021,0.00214379,53.4,BTC-30MAY25-125000-C,95719.72,sell,0.1,0.1,,,,,,,1746328732.902
1011,364558329,1746329272923,2,0.002,0.00216331,52.92,BTC-30MAY25-125000-C,95725.63,sell,0.1,0.1,,,,,,,1746329272.923
1012,364564512,1746339046084,0,0.0021,0.0022273,53.0,BTC-30MAY25-125000-C,96032.35,sell,0.2,0.2,,,,,,,1746339046.084
1013,364566575,1746342914356,0,0.0022,0.00227359,53.37,BTC-30MAY25-125000-C,96059.92,buy,0.2,0.2,,,,,,,1746342914.356
1014,364574368,1746346703929,2,0.002,0.00218248,53.02,BTC-30MAY25-125000-C,95843.16,sell,0.1,0.1,,,,,,,1746346703.929
1015,364575633,1746347303098,3,0.002,0.00213963,53.33,BTC-30MAY25-125000-C,95662.05,sell,0.1,0.1,,,,,,,1746347303.098
1016,364576010,1746347495752,0,0.0021,0.00215815,53.83,BTC-30MAY25-125000-C,95645.19,sell,12.5,12.5,,BTC-CDIAG-30MAY25_16MAY25-125000_120000,,2.0,BLOCK-195778,,1746347495.752
1017,364579873,1746350309471,2,0.002,0.00218567,53.48,BTC-30MAY25-125000-C,95590.73,sell,0.1,0.1,,,,,,,1746350309.471
1018,364581855,1746350909216,0,0.0021,0.00217463,54.12,BTC-30MAY25-125000-C,95511.27,sell,0.1,0.1,,,,,,,1746350909.216
1019,364603807,1746360440224,1,0.0021,0.00207491,54.32,BTC-30MAY25-125000-C,95474.94,buy,3.5,3.5,,,,,,,1746360440.224
1020,364608949,1746361328094,2,0.002,0.00204697,53.82,BTC-30MAY25-125000-C,95510.12,sell,3.9,3.9,,,,,,,1746361328.094
1022,364609274,1746361427561,3,0.0019,0.00202529,53.41,BTC-30MAY25-125000-C,95469.33,sell,0.1,0.1,,,,,,,1746361427.561
1021,364609273,1746361427561,2,0.0019,0.00202529,53.41,BTC-30MAY25-125000-C,95469.33,sell,1.0,1.0,,,,,,,1746361427.561
1025,364610068,1746361754609,3,0.0018,0.00204089,52.9,BTC-30MAY25-125000-C,95475.88,sell,0.9,0.9,,,,,,,1746361754.609
1023,364610066,1746361754609,3,0.0019,0.00204089,53.39,BTC-30MAY25-125000-C,95475.88,sell,0.1,0.1,,,,,,,1746361754.609
1024,364610067,1746361754609,2,0.0018,0.00204089,52.9,BTC-30MAY25-125000-C,95475.88,sell,0.5,0.5,,,,,,,1746361754.609
1026,364627816,1746379236090,0,0.0022,0.00231715,55.03,BTC-30MAY25-125000-C,95401.52,sell,0.1,0.1,,,,,,,1746379236.09
1027,364628050,1746379767010,1,0.0022,0.00228987,55.13,BTC-30MAY25-125000-C,95344.91,buy,0.1,0.1,,,,,,,1746379767.01
1028,364630228,1746382572655,0,0.0023,0.00235289,55.48,BTC-30MAY25-125000-C,95416.54,buy,0.2,0.2,,,,,,,1746382572.655
1029,364632736,1746386251288,2,0.0021,0.00230727,54.63,BTC-30MAY25-125000-C,95432.78,sell,0.1,0.1,,,,,,,1746386251.288
1030,364634218,1746386850702,3,0.0021,0.00228725,54.54,BTC-30MAY25-125000-C,95491.74,sell,0.1,0.1,,,,,,,1746386850.702
1031,364640990,1746390612521,0,0.0022,0.00237503,54.62,BTC-30MAY25-125000-C,95720.16,sell,0.1,0.1,,,,,,,1746390612.521
1032,364641106,1746390671636,0,0.0023,0.00237672,55.05,BTC-30MAY25-125000-C,95728.69,buy,0.1,0.1,,,,,,,1746390671.636
1033,364643524,1746393609737,2,0.0022,0.00236985,54.76,BTC-30MAY25-125000-C,95683.89,sell,0.1,0.1,,,,,,,1746393609.737
1034,364643593,1746394208252,3,0.0022,0.00239297,54.67,BTC-30MAY25-125000-C,95716.55,sell,0.1,0.1,,,,,,,1746394208.252
1035,364648450,1746397116435,2,0.0021,0.00223018,55.06,BTC-30MAY25-125000-C,95288.09,sell,0.1,0.1,,,,,,,1746397116.435
1036,364648910,1746397656585,3,0.0021,0.00223848,55.0,BTC-30MAY25-125000-C,95323.13,sell,0.1,0.1,,,,,,,1746397656.585
1037,364661073,1746399967610,2,0.002,0.00203487,55.72,BTC-30MAY25-125000-C,94719.16,sell,0.1,0.1,,,,,,,1746399967.61
1038,364669218,1746402156407,0,0.0021,0.00197813,56.87,BTC-30MAY25-125000-C,94335.77,buy,25.0,25.0,,BTC-CSR12-30MAY25-110000_125000,,2.0,BLOCK-195797,2834.0,1746402156.407
1039,364674661,1746404395750,2,0.0019,0.00208078,55.68,BTC-30MAY25-125000-C,94479.94,sell,3.0,3.0,,,,,,,1746404395.75
1040,364685432,1746410403325,3,0.0019,0.00188801,56.68,BTC-30MAY25-125000-C,93929.66,sell,0.2,0.2,,,,,,,1746410403.325
1041,364701699,1746419501253,2,0.0017,0.00180776,55.06,BTC-30MAY25-125000-C,94308.12,sell,0.1,0.1,,,,,,,1746419501.253
1042,364708213,1746424735485,0,0.0018,0.00189802,54.96,BTC-30MAY25-125000-C,94688.12,buy,0.1,0.1,,,,,,,1746424735.485
1043,364709628,1746425845852,0,0.0019,0.00189917,55.63,BTC-30MAY25-125000-C,94615.99,buy,0.1,0.1,,,,,,,1746425845.852
1044,364721283,1746435943859,0,0.0021,0.00190575,56.91,BTC-30MAY25-125000-C,94542.86,buy,37.5,37.5,,BTC-CSR13-30MAY25-110000_125000,,2.0,BLOCK-195859,,1746435943.859
1045,364721766,1746436678198,2,0.002,0.00195788,56.44,BTC-30MAY25-125000-C,94536.44,buy,50.0,50.0,,,,2.0,BLOCK-195865,,1746436678.198
1046,364721769,1746436712950,3,0.002,0.00195722,56.45,BTC-30MAY25-125000-C,94534.58,buy,50.0,50.0,,,,2.0,BLOCK-195866,,1746436712.95
1047,364833656,1746516075912,2,0.0014,0.00154022,54.39,BTC-30MAY25-125000-C,94436.34,sell,2.0,2.0,,,,,,,1746516075.912
1048,364833657,1746516075915,3,0.0014,0.00154022,54.39,BTC-30MAY25-125000-C,94436.34,buy,17.0,17.0,,,,,,,1746516075.915
1049,364833658,1746516075926,3,0.0014,0.00154022,54.39,BTC-30MAY25-125000-C,94436.34,buy,0.1,0.1,,,,,,,1746516075.926
1050,364834481,1746516817691,3,0.0014,0.00145373,54.25,BTC-30MAY25-125000-C,94512.91,buy,0.9,0.9,,,,,,,1746516817.691
1051,364842762,1746520128061,0,0.0016,0.00143143,56.28,BTC-30MAY25-125000-C,94054.34,buy,12.5,12.5,,BTC-CS-30MAY25-110000_125000,,2.0,BLOCK-195967,,1746520128.061
1052,364921320,1746568890205,1,0.0016,0.0015901,55.5,BTC-30MAY25-125000-C,94875.58,buy,0.2,0.2,,,,,,,1746568890.205
1053,364954087,1746576450570,0,0.0021,0.0022556,54.36,BTC-30MAY25-125000-C,97022.3,buy,0.2,0.2,,,,,,,1746576450.57
1054,364964371,1746579908653,0,0.0023,0.00245625,54.22,BTC-30MAY25-125000-C,97593.11,buy,0.2,0.2,,,,,,,1746579908.653
1055,364971509,1746583427489,1,0.0023,0.00240228,54.99,BTC-30MAY25-125000-C,97182.79,buy,0.2,0.2,,,,,,,1746583427.489
