trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_trade_id,combo_id,unix_sec
956,ETH-256354378,1751476621310,2,0.02,0.01998,62.63,ETH-25JUL25-2300-P,2572.4,sell,2.0,2.0,,,,,,1751476621.31
957,ETH-256354955,1751476675904,3,0.02,0.020221,62.33,ETH-25JUL25-2300-P,2570.19,sell,2.0,2.0,,,,,,1751476675.904
958,ETH-256362840,1751478396929,0,0.0225,0.022118,64.47,ETH-25JUL25-2300-P,2560.08,buy,100.0,100.0,,,,,,1751478396.929
959,ETH-256369508,1751482388201,2,0.02,0.020155,64.04,ETH-25JUL25-2300-P,2582.57,buy,100.0,100.0,,,,,,1751482388.201
960,ETH-256370082,1751482820438,0,0.0201,0.02015,64.18,ETH-25JUL25-2300-P,2582.43,sell,150.0,150.0,3.0,BLOCK-208300,,,,1751482820.438
961,ETH-256370701,1751483279261,0,0.021,0.020711,64.66,ETH-25JUL25-2300-P,2576.27,buy,1.0,1.0,,,,,,1751483279.261
962,ETH-256371620,1751484121069,2,0.0205,0.020445,64.39,ETH-25JUL25-2300-P,2579.57,sell,5.0,5.0,,,,,,1751484121.069
963,ETH-256377023,1751486423753,2,0.02,0.0193,66.46,ETH-25JUL25-2300-P,2601.4,sell,1.0,1.0,,,,,,1751486423.753
964,ETH-256377024,1751486423755,3,0.02,0.0193,66.46,ETH-25JUL25-2300-P,2601.4,sell,30.0,30.0,,,,,,1751486423.755
965,ETH-256377515,1751486554852,2,0.0199,0.019984,65.82,ETH-25JUL25-2300-P,2597.52,sell,150.0,150.0,3.0,BLOCK-208307,,,,1751486554.852
966,ETH-256377954,1751486640454,0,0.0205,0.019989,67.23,ETH-25JUL25-2300-P,2601.71,sell,1.0,1.0,,,,,,1751486640.454
967,ETH-256377964,1751486640535,1,0.0205,0.019989,67.23,ETH-25JUL25-2300-P,2601.71,sell,209.0,209.0,,,,,,1751486640.535
968,ETH-256377969,1751486640655,1,0.0205,0.019989,67.23,ETH-25JUL25-2300-P,2601.71,sell,153.0,153.0,,,,,,1751486640.655
969,ETH-256377976,1751486641188,1,0.0205,0.019982,67.28,ETH-25JUL25-2300-P,2602.2,sell,185.0,185.0,,,,,,1751486641.188
970,ETH-256378624,1751486703904,0,0.021,0.020642,67.68,ETH-25JUL25-2300-P,2600.23,sell,196.0,196.0,,,,,,1751486703.904
971,ETH-256378636,1751486704798,1,0.021,0.020683,67.66,ETH-25JUL25-2300-P,2600.02,sell,5.0,5.0,,,,,,1751486704.798
972,ETH-256379064,1751486758750,0,0.0215,0.0212,68.14,ETH-25JUL25-2300-P,2598.4,sell,102.0,102.0,,,,,,1751486758.75
973,ETH-256379178,1751486764519,1,0.0215,0.021295,68.07,ETH-25JUL25-2300-P,2597.93,sell,79.0,79.0,,,,,,1751486764.519
974,ETH-256383191,1751488714061,2,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,145.0,145.0,,,,,,1751488714.061
975,ETH-256383192,1751488714159,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,30.0,30.0,,,,,,1751488714.159
976,ETH-256383193,1751488714160,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,28.0,28.0,,,,,,1751488714.16
977,ETH-256383194,1751488714171,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.171
978,ETH-256383195,1751488714286,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.286
979,ETH-256383196,1751488714337,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,2.0,2.0,,,,,,1751488714.337
980,ETH-256383197,1751488714399,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.399
981,ETH-256383198,1751488714454,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,2.0,2.0,,,,,,1751488714.454
982,ETH-256383199,1751488714461,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.461
983,ETH-256383200,1751488714485,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,2.0,2.0,,,,,,1751488714.485
984,ETH-256383201,1751488714493,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.493
985,ETH-256383202,1751488714498,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.498
986,ETH-256383203,1751488714503,3,0.021,0.020706,67.67,ETH-25JUL25-2300-P,2600.0,sell,1.0,1.0,,,,,,1751488714.503
987,ETH-256383214,1751488715753,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,3.0,3.0,,,,,,1751488715.753
988,ETH-256383215,1751488715757,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,2.0,2.0,,,,,,1751488715.757
989,ETH-256383216,1751488715917,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,1.0,1.0,,,,,,1751488715.917
990,ETH-256383217,1751488715922,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,1.0,1.0,,,,,,1751488715.922
991,ETH-256383218,1751488715928,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,1.0,1.0,,,,,,1751488715.928
992,ETH-256383219,1751488715961,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,1.0,1.0,,,,,,1751488715.961
993,ETH-256383220,1751488715966,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,1.0,1.0,,,,,,1751488715.966
994,ETH-256383221,1751488715975,3,0.021,0.020707,67.66,ETH-25JUL25-2300-P,2599.93,sell,1.0,1.0,,,,,,1751488715.975
995,ETH-256383231,1751488716154,3,0.021,0.020725,67.69,ETH-25JUL25-2300-P,2600.16,sell,2.0,2.0,,,,,,1751488716.154
996,ETH-256383232,1751488716160,3,0.021,0.020725,67.69,ETH-25JUL25-2300-P,2600.16,sell,1.0,1.0,,,,,,1751488716.16
997,ETH-256383233,1751488716164,3,0.021,0.020725,67.69,ETH-25JUL25-2300-P,2600.16,sell,1.0,1.0,,,,,,1751488716.164
998,ETH-256383235,1751488717191,3,0.021,0.020741,67.72,ETH-25JUL25-2300-P,2600.37,sell,1.0,1.0,,,,,,1751488717.191
999,ETH-256383237,1751488717540,3,0.021,0.020741,67.72,ETH-25JUL25-2300-P,2600.37,sell,1.0,1.0,,,,,,1751488717.54
1000,ETH-256383800,1751488950059,0,0.0215,0.021,68.91,ETH-25JUL25-2300-P,2604.09,sell,83.0,83.0,,,,,,1751488950.059
1001,ETH-256383804,1751488950150,1,0.0215,0.021,68.91,ETH-25JUL25-2300-P,2604.09,sell,90.0,90.0,,,,,,1751488950.15
1002,ETH-256383846,1751488954231,1,0.0215,0.02101,68.86,ETH-25JUL25-2300-P,2603.67,sell,86.0,86.0,,,,,,1751488954.231
1003,ETH-256383854,1751488956143,1,0.0215,0.021039,68.82,ETH-25JUL25-2300-P,2603.4,sell,132.0,132.0,,,,,,1751488956.143
1004,ETH-256383889,1751488962580,1,0.0215,0.021133,68.87,ETH-25JUL25-2300-P,2603.93,sell,141.0,141.0,,,,,,1751488962.58
1005,ETH-256383920,1751488964063,1,0.0215,0.021146,68.89,ETH-25JUL25-2300-P,2604.09,sell,132.0,132.0,,,,,,1751488964.063
1006,ETH-256383921,1751488964253,1,0.0215,0.021154,68.95,ETH-25JUL25-2300-P,2604.56,sell,29.0,29.0,,,,,,1751488964.253
1007,ETH-256383922,1751488964293,1,0.0215,0.021154,68.95,ETH-25JUL25-2300-P,2604.56,sell,2.0,2.0,,,,,,1751488964.293
1008,ETH-256383923,1751488964340,1,0.0215,0.021154,68.95,ETH-25JUL25-2300-P,2604.56,sell,1.0,1.0,,,,,,1751488964.34
1009,ETH-256383934,1751488965241,1,0.0215,0.021149,68.98,ETH-25JUL25-2300-P,2604.82,sell,2.0,2.0,,,,,,1751488965.241
1010,ETH-256383953,1751488968080,1,0.0215,0.02111,68.99,ETH-25JUL25-2300-P,2604.92,sell,108.0,108.0,,,,,,1751488968.08
1011,ETH-256383964,1751488968164,1,0.0215,0.02111,68.99,ETH-25JUL25-2300-P,2604.92,sell,1.0,1.0,,,,,,1751488968.164
1012,ETH-256384039,1751488971537,1,0.0215,0.02111,69.05,ETH-25JUL25-2300-P,2605.44,sell,128.0,128.0,,,,,,1751488971.537
1014,ETH-256387896,1751492207491,1,0.0215,0.021826,67.44,ETH-25JUL25-2300-P,2591.93,sell,1.0,1.0,,,,,,1751492207.491
1013,ETH-256387895,1751492207491,1,0.0215,0.021826,67.44,ETH-25JUL25-2300-P,2591.93,sell,96.0,96.0,,,,,,1751492207.491
1016,ETH-256399315,1751499667379,1,0.0225,0.022277,67.54,ETH-25JUL25-2300-P,2581.57,buy,66.0,66.0,,,,,,1751499667.379
1015,ETH-256399314,1751499667379,0,0.0225,0.022277,67.54,ETH-25JUL25-2300-P,2581.57,buy,17.0,17.0,,,,,,1751499667.379
1017,ETH-256399316,1751499667382,1,0.0225,0.022277,67.54,ETH-25JUL25-2300-P,2581.57,sell,17.0,17.0,,,,,,1751499667.382
1018,ETH-256399699,1751499983386,2,0.022,0.022454,66.54,ETH-25JUL25-2300-P,2578.96,sell,1.0,1.0,,,,,,1751499983.386
1019,ETH-256400740,1751500832165,0,0.0225,0.022747,66.74,ETH-25JUL25-2300-P,2575.06,sell,1.0,1.0,,,,,,1751500832.165
1020,ETH-256401619,1751501742219,1,0.0225,0.022786,66.95,ETH-25JUL25-2300-P,2576.64,sell,66.0,66.0,,,,,,1751501742.219
1021,ETH-256401620,1751501742219,1,0.0225,0.022786,66.95,ETH-25JUL25-2300-P,2576.64,sell,67.0,67.0,,,,,,1751501742.219
1022,ETH-256403641,1751504432568,1,0.0225,0.022216,66.66,ETH-25JUL25-2300-P,2573.56,buy,1.0,1.0,,,,,,1751504432.568
1023,ETH-256406264,1751508032878,2,0.021,0.021463,65.64,ETH-25JUL25-2300-P,2581.4,sell,1.0,1.0,,,,,,1751508032.878
1024,ETH-256408983,1751511632747,0,0.0225,0.022227,66.06,ETH-25JUL25-2300-P,2568.45,buy,1.0,1.0,,,,,,1751511632.747
1025,ETH-256409663,1751513332534,2,0.0219,0.021728,65.63,ETH-25JUL25-2300-P,2571.03,buy,40.0,40.0,,,,ETH-256409662,ETH-PBUT-25JUL25-1900_2100_2300,1751513332.534
1026,ETH-256410156,1751514046936,3,0.0219,0.021767,65.54,ETH-25JUL25-2300-P,2569.91,sell,10.0,10.0,,,,ETH-256410155,ETH-PBUT-25JUL25-1900_2100_2300,1751514046.936
1027,ETH-256413202,1751519363736,0,0.0223,0.02173,66.45,ETH-25JUL25-2300-P,2572.3,buy,244.0,244.0,2.0,BLOCK-208372,,,ETH-PS-25JUL25-2500_2300,1751519363.736
1028,ETH-256414857,1751520797201,2,0.0212,0.020218,67.13,ETH-25JUL25-2300-P,2588.74,buy,128.0,128.0,2.0,BLOCK-208383,,,ETH-PS-25JUL25-2500_2300,1751520797.201
1029,ETH-256414889,1751520800466,3,0.0212,0.0201,67.32,ETH-25JUL25-2300-P,2590.25,buy,172.0,172.0,2.0,BLOCK-208384,,,ETH-PS-25JUL25-2500_2300,1751520800.466
1030,ETH-256416228,1751521478996,2,0.021,0.02056,66.71,ETH-25JUL25-2300-P,2587.93,buy,50.0,50.0,,,,,,1751521478.996
1031,ETH-256417516,1751522853066,2,0.0206,0.020007,67.0,ETH-25JUL25-2300-P,2593.99,buy,129.0,129.0,2.0,BLOCK-208388,,,ETH-PS-25JUL25-2500_2300,1751522853.066
1032,ETH-256418947,1751524603940,2,0.0202,0.020001,66.46,ETH-25JUL25-2300-P,2594.47,buy,40.0,40.0,,,,ETH-256418945,ETH-PBUT-25JUL25-1900_2100_2300,1751524603.94
1033,ETH-256419000,1751524664175,2,0.02,0.01989,66.48,ETH-25JUL25-2300-P,2596.45,sell,10.0,10.0,,,,ETH-256418997,ETH-PBUT-25JUL25-1900_2100_2300,1751524664.175
1034,ETH-256421045,1751526894710,0,0.0202,0.020012,66.43,ETH-25JUL25-2300-P,2593.61,buy,125.0,125.0,4.0,BLOCK-208410,,,ETH-IBUT-25JUL25-2300_2600_2900,1751526894.71
1035,ETH-256422858,1751528470484,2,0.0193,0.019283,66.12,ETH-25JUL25-2300-P,2602.17,buy,150.0,150.0,4.0,BLOCK-208418,,,ETH-IBUT-25JUL25-2300_2600_2900,1751528470.484
1036,ETH-256427087,1751531248401,0,0.0196,0.019525,66.35,ETH-25JUL25-2300-P,2599.84,buy,1.0,1.0,,,,ETH-256427085,ETH-PBUT-25JUL25-1900_2100_2300,1751531248.401
1038,ETH-256427115,1751531281309,3,0.0195,0.019622,66.04,ETH-25JUL25-2300-P,2598.64,sell,1.0,1.0,,,,,,1751531281.309
1037,ETH-256427114,1751531281309,2,0.0195,0.019622,66.04,ETH-25JUL25-2300-P,2598.64,sell,1.0,1.0,,,,,,1751531281.309
1040,ETH-256429897,1751533261711,1,0.02,0.020185,65.66,ETH-25JUL25-2300-P,2589.7,sell,1.0,1.0,,,,,,1751533261.711
1039,ETH-256429896,1751533261711,0,0.02,0.020185,65.66,ETH-25JUL25-2300-P,2589.7,sell,1.0,1.0,,,,,,1751533261.711
1041,ETH-256429898,1751533261711,1,0.02,0.020185,65.66,ETH-25JUL25-2300-P,2589.7,sell,20.0,20.0,,,,,,1751533261.711
1042,ETH-256432373,1751534885988,2,0.019,0.01899,66.1,ETH-25JUL25-2300-P,2603.82,sell,1.0,1.0,,,,,,1751534885.988
1043,ETH-256436205,1751536154143,0,0.02,0.020206,66.56,ETH-25JUL25-2300-P,2595.34,sell,1.0,1.0,,,,,,1751536154.143
1044,ETH-256436206,1751536154143,1,0.02,0.020206,66.56,ETH-25JUL25-2300-P,2595.34,sell,1.0,1.0,,,,,,1751536154.143
1046,ETH-256440347,1751537980706,1,0.0205,0.020508,66.83,ETH-25JUL25-2300-P,2591.98,sell,1.0,1.0,,,,,,1751537980.706
1045,ETH-256440346,1751537980706,0,0.0205,0.020508,66.83,ETH-25JUL25-2300-P,2591.98,sell,1.0,1.0,,,,,,1751537980.706
1047,ETH-256440507,1751538005725,0,0.021,0.020937,66.85,ETH-25JUL25-2300-P,2586.5,sell,1.0,1.0,,,,,,1751538005.725
1048,ETH-256440566,1751538020213,2,0.02,0.020879,65.67,ETH-25JUL25-2300-P,2588.21,sell,3.0,3.0,,,,,,1751538020.213
1049,ETH-256450854,1751545427502,3,0.02,0.019869,67.29,ETH-25JUL25-2300-P,2600.51,sell,1.0,1.0,,,,,,1751545427.502
1050,ETH-256451659,1751545801484,2,0.0195,0.019766,66.75,ETH-25JUL25-2300-P,2601.69,sell,20.0,20.0,,,,,,1751545801.484
1051,ETH-256463494,1751548302529,0,0.02,0.020251,66.22,ETH-25JUL25-2300-P,2591.0,sell,65.0,65.0,,,,,,1751548302.529
1052,ETH-256503360,1751565816166,1,0.02,0.020126,65.45,ETH-25JUL25-2300-P,2582.44,sell,3.0,3.0,,,,,,1751565816.166
1053,ETH-256505152,1751567912248,2,0.019,0.019839,64.36,ETH-25JUL25-2300-P,2584.99,sell,50.0,50.0,,,,,,1751567912.248
1054,ETH-256507342,1751572055331,0,0.0195,0.019481,65.43,ETH-25JUL25-2300-P,2587.37,sell,50.0,50.0,,,,,,1751572055.331
1055,ETH-256514223,1751585474448,2,0.019,0.019451,65.38,ETH-25JUL25-2300-P,2589.9,sell,1.0,1.0,,,,,,1751585474.448
1056,ETH-256523763,1751598033235,0,0.0195,0.019952,64.61,ETH-25JUL25-2300-P,2576.68,sell,1.0,1.0,,,,,,1751598033.235
1057,ETH-256530830,1751608521470,1,0.0195,0.019699,64.43,ETH-25JUL25-2300-P,2573.74,buy,1.0,1.0,,,,,,1751608521.47
1058,ETH-256533612,1751609807427,0,0.021,0.020948,64.41,ETH-25JUL25-2300-P,2556.44,buy,40.0,40.0,,,,,,1751609807.427
1059,ETH-256533613,1751609807427,1,0.021,0.020948,64.41,ETH-25JUL25-2300-P,2556.44,buy,10.0,10.0,,,,,,1751609807.427
1060,ETH-256534832,1751610739330,1,0.021,0.020817,64.65,ETH-25JUL25-2300-P,2558.21,sell,18.0,18.0,,,,,,1751610739.33
1061,ETH-256534892,1751610828076,1,0.021,0.020787,64.78,ETH-25JUL25-2300-P,2559.29,sell,17.0,17.0,,,,,,1751610828.076
1062,ETH-256536931,1751613375698,0,0.0215,0.02154,64.77,ETH-25JUL25-2300-P,2553.76,sell,1.0,1.0,,,,,,1751613375.698
1063,ETH-256536941,1751613395720,1,0.0215,0.021526,64.8,ETH-25JUL25-2300-P,2553.94,sell,1.0,1.0,,,,,,1751613395.72
1064,ETH-256538313,1751614101550,0,0.022,0.022011,64.76,ETH-25JUL25-2300-P,2548.02,sell,1.0,1.0,,,,,,1751614101.55
1065,ETH-256540099,1751615190778,2,0.0215,0.022001,64.0,ETH-25JUL25-2300-P,2548.19,sell,5.0,5.0,,,,,,1751615190.778
1066,ETH-256541566,1751615458456,0,0.023,0.022877,64.69,ETH-25JUL25-2300-P,2538.17,buy,1.0,1.0,,,,,,1751615458.456
1067,ETH-256542435,1751615550896,1,0.023,0.02304,64.28,ETH-25JUL25-2300-P,2535.41,buy,13.0,13.0,,,,,,1751615550.896
1068,ETH-256542504,1751615551129,1,0.023,0.02304,64.28,ETH-25JUL25-2300-P,2535.41,buy,6.0,6.0,,,,,,1751615551.129
1069,ETH-256548613,1751618033104,2,0.022,0.022037,63.92,ETH-25JUL25-2300-P,2542.62,sell,1.0,1.0,,,,,,1751618033.104
1070,ETH-256548616,1751618037823,3,0.022,0.02199,63.96,ETH-25JUL25-2300-P,2542.97,sell,1.0,1.0,,,,,,1751618037.823
1071,ETH-256552709,1751622568661,2,0.0195,0.019902,62.3,ETH-25JUL25-2300-P,2555.38,sell,1.0,1.0,,,,,,1751622568.661
1072,ETH-256553603,1751624385558,3,0.0195,0.020115,61.63,ETH-25JUL25-2300-P,2550.31,sell,50.0,50.0,,,,,,1751624385.558
1073,ETH-256555025,1751627624247,2,0.0194,0.019149,61.86,ETH-25JUL25-2300-P,2552.7,buy,142.0,142.0,2.0,BLOCK-208689,,,ETH-RR-25JUL25-2300_2700,1751627624.247
1074,ETH-256557755,1751633097084,0,0.0195,0.019309,61.67,ETH-25JUL25-2300-P,2549.52,sell,10.0,10.0,,,,,,1751633097.084
1075,ETH-256563297,1751636623486,0,0.021,0.020728,61.94,ETH-25JUL25-2300-P,2535.6,sell,20.0,20.0,,,,,,1751636623.486
1076,ETH-256563298,1751636625995,1,0.021,0.020728,61.93,ETH-25JUL25-2300-P,2535.55,sell,16.0,16.0,,,,,,1751636625.995
1077,ETH-256564106,1751637026710,0,0.0215,0.021808,61.48,ETH-25JUL25-2300-P,2527.5,sell,4.0,4.0,,,,,,1751637026.71
1078,ETH-256567089,1751638409439,0,0.0235,0.023444,62.17,ETH-25JUL25-2300-P,2513.58,buy,20.0,20.0,,,,,,1751638409.439
1079,ETH-256568087,1751638791674,0,0.024,0.024325,62.03,ETH-25JUL25-2300-P,2507.98,sell,1.0,1.0,,,,,,1751638791.674
1080,ETH-256568311,1751638826370,0,0.0245,0.024398,62.57,ETH-25JUL25-2300-P,2507.2,buy,20.0,20.0,,,,,,1751638826.37
1081,ETH-256571698,1751640529927,2,0.0238,0.023488,63.29,ETH-25JUL25-2300-P,2518.02,buy,300.0,300.0,2.0,BLOCK-208742,,,,1751640529.927
1082,ETH-256571733,1751640587437,0,0.0241,0.023695,63.37,ETH-25JUL25-2300-P,2516.05,buy,300.0,300.0,2.0,BLOCK-208743,,,,1751640587.437
1083,ETH-256571903,1751640935013,2,0.0235,0.023574,62.93,ETH-25JUL25-2300-P,2517.86,sell,1.0,1.0,,,,,,1751640935.013
1084,ETH-256572412,1751641912559,3,0.0235,0.024008,62.46,ETH-25JUL25-2300-P,2514.62,sell,1.0,1.0,,,,,,1751641912.559
1085,ETH-256572413,1751641913292,3,0.0235,0.024008,62.46,ETH-25JUL25-2300-P,2514.62,sell,21.0,21.0,,,,,,1751641913.292
1086,ETH-256578362,1751644947759,0,0.026,0.025879,63.04,ETH-25JUL25-2300-P,2496.28,buy,20.0,20.0,,,,,,1751644947.759
1087,ETH-256582674,1751646016372,0,0.0285,0.028281,63.47,ETH-25JUL25-2300-P,2478.41,buy,1.0,1.0,,,,,,1751646016.372
1088,ETH-256583311,1751646248613,2,0.0275,0.027954,62.62,ETH-25JUL25-2300-P,2480.73,sell,1.0,1.0,,,,,,1751646248.613
1089,ETH-256585712,1751648133181,3,0.0275,0.027453,63.64,ETH-25JUL25-2300-P,2486.74,sell,1.0,1.0,,,,,,1751648133.181
1090,ETH-256590149,1751654465315,2,0.026,0.026385,62.63,ETH-25JUL25-2300-P,2490.93,sell,3.0,3.0,,,,,,1751654465.315
1091,ETH-256592573,1751657783764,0,0.0285,0.028059,64.13,ETH-25JUL25-2300-P,2480.03,buy,1.0,1.0,,,,,,1751657783.764
1092,ETH-256592574,1751657783764,1,0.0285,0.028059,64.13,ETH-25JUL25-2300-P,2480.03,buy,285.0,285.0,,,,,,1751657783.764
1093,ETH-256592698,1751658196814,2,0.028,0.027934,64.14,ETH-25JUL25-2300-P,2484.29,sell,9.0,9.0,,,,,,1751658196.814
1095,ETH-256593807,1751661135166,3,0.027,0.027157,64.19,ETH-25JUL25-2300-P,2493.48,sell,24.0,24.0,,,,,,1751661135.166
1094,ETH-256593806,1751661135166,2,0.027,0.027157,64.19,ETH-25JUL25-2300-P,2493.48,sell,10.0,10.0,,,,,,1751661135.166
1096,ETH-256594433,1751663455129,3,0.027,0.027233,63.91,ETH-25JUL25-2300-P,2491.45,buy,20.0,20.0,,,,,,1751663455.129
1097,ETH-256595700,1751666768971,2,0.0255,0.025975,63.65,ETH-25JUL25-2300-P,2501.87,sell,5.0,5.0,,,,,,1751666768.971
1098,ETH-256596978,1751667718917,2,0.025,0.024918,64.18,ETH-25JUL25-2300-P,2509.13,sell,10.0,10.0,,,,,,1751667718.917
1099,ETH-256597451,1751667910929,2,0.0245,0.024684,63.77,ETH-25JUL25-2300-P,2511.24,buy,5.0,5.0,,,,,,1751667910.929
1100,ETH-256602546,1751678720318,3,0.0245,0.024416,63.98,ETH-25JUL25-2300-P,2510.04,sell,1.0,1.0,,,,,,1751678720.318
1101,ETH-256603233,1751680756725,2,0.024,0.023895,64.04,ETH-25JUL25-2300-P,2514.7,sell,5.0,5.0,,,,,,1751680756.725
1102,ETH-256609930,1751694621815,2,0.0225,0.022692,62.93,ETH-25JUL25-2300-P,2519.64,sell,33.0,33.0,,,,,,1751694621.815
1103,ETH-256619587,1751709134449,2,0.022,0.02166,62.83,ETH-25JUL25-2300-P,2522.07,buy,100.0,100.0,,,,,,1751709134.449
1104,ETH-256619594,1751709142008,3,0.022,0.021629,62.87,ETH-25JUL25-2300-P,2522.3,buy,100.0,100.0,,,,,,1751709142.008
1105,ETH-256619610,1751709181543,3,0.022,0.0216,62.92,ETH-25JUL25-2300-P,2522.52,sell,400.0,400.0,,,,,,1751709181.543
1106,ETH-256619735,1751709623750,2,0.0215,0.021787,62.1,ETH-25JUL25-2300-P,2522.17,sell,1.0,1.0,,,,,,1751709623.75
1107,ETH-256626104,1751729379536,0,0.0225,0.022296,62.67,ETH-25JUL25-2300-P,2514.52,sell,10.0,10.0,,,,,,1751729379.536
1108,ETH-256636429,1751755400167,2,0.0215,0.021502,62.71,ETH-25JUL25-2300-P,2520.59,sell,17.0,17.0,,,,,,1751755400.167
1109,ETH-256642410,1751783325631,2,0.021,0.020734,62.58,ETH-25JUL25-2300-P,2521.49,buy,1.0,1.0,,,,,,1751783325.631
1110,ETH-256646405,1751791596209,0,0.0215,0.021277,62.44,ETH-25JUL25-2300-P,2515.86,sell,1.0,1.0,,,,,,1751791596.209
1111,ETH-256646936,1751793674337,2,0.021,0.021476,61.52,ETH-25JUL25-2300-P,2514.6,sell,13.0,13.0,,,,,,1751793674.337
1112,ETH-256647845,1751795389288,0,0.0217,0.021846,62.03,ETH-25JUL25-2300-P,2511.01,sell,10.0,10.0,,,,ETH-256647843,ETH-PS-25JUL25-2400_2300,1751795389.288
1113,ETH-256652456,1751808556816,2,0.0205,0.020238,63.02,ETH-25JUL25-2300-P,2527.45,sell,1.0,1.0,,,,,,1751808556.816
1114,ETH-256678566,1751832158636,2,0.018,0.018291,61.98,ETH-25JUL25-2300-P,2542.53,sell,1.0,1.0,,,,,,1751832158.636
1115,ETH-256681461,1751837431204,2,0.016,0.016395,62.23,ETH-25JUL25-2300-P,2566.73,sell,5.0,5.0,,,,,,1751837431.204
1116,ETH-256705609,1751858589823,3,0.016,0.015687,64.13,ETH-25JUL25-2300-P,2576.96,sell,75.0,75.0,,,,,,1751858589.823
1117,ETH-256705625,1751858617754,3,0.016,0.015911,64.15,ETH-25JUL25-2300-P,2577.12,sell,81.0,81.0,,,,,,1751858617.754
1118,ETH-256705626,1751858617754,3,0.016,0.015911,64.15,ETH-25JUL25-2300-P,2577.12,sell,125.0,125.0,,,,,,1751858617.754
1119,ETH-256706879,1751859807807,3,0.016,0.015913,64.74,ETH-25JUL25-2300-P,2582.25,buy,2.0,2.0,,,,,,1751859807.807
1120,ETH-256707128,1751860294988,0,0.0165,0.016407,64.8,ETH-25JUL25-2300-P,2576.46,sell,128.0,128.0,,,,,,1751860294.988
1121,ETH-256711129,1751870237226,0,0.017,0.016743,64.99,ETH-25JUL25-2300-P,2570.89,sell,30.0,30.0,,,,,,1751870237.226
1122,ETH-256714135,1751875441403,2,0.016,0.016228,64.46,ETH-25JUL25-2300-P,2578.14,buy,1.0,1.0,,,,,,1751875441.403
1123,ETH-256718243,1751879737958,3,0.016,0.015967,64.78,ETH-25JUL25-2300-P,2579.97,buy,1.0,1.0,,,,,,1751879737.958
1124,ETH-256721566,1751883961541,0,0.0175,0.017246,65.08,ETH-25JUL25-2300-P,2562.92,buy,2.0,2.0,,,,,,1751883961.541
1125,ETH-256722819,1751886159304,2,0.017,0.017352,64.06,ETH-25JUL25-2300-P,2560.82,sell,50.0,50.0,,,,,,1751886159.304
1126,ETH-256726180,1751890666083,0,0.018,0.018083,64.35,ETH-25JUL25-2300-P,2551.64,buy,2.0,2.0,,,,,,1751890666.083
1128,ETH-256727792,1751892367469,1,0.018,0.018003,64.53,ETH-25JUL25-2300-P,2552.39,sell,147.0,147.0,,,,,,1751892367.469
1127,ETH-256727791,1751892367469,1,0.018,0.018003,64.53,ETH-25JUL25-2300-P,2552.39,sell,14.0,14.0,,,,,,1751892367.469
1129,ETH-256727850,1751892384256,1,0.018,0.018011,64.59,ETH-25JUL25-2300-P,2552.81,sell,14.0,14.0,,,,,,1751892384.256
1130,ETH-256727851,1751892384256,1,0.018,0.018011,64.59,ETH-25JUL25-2300-P,2552.81,sell,32.0,32.0,,,,,,1751892384.256
1131,ETH-256740463,1751897792970,0,0.019,0.01915,64.36,ETH-25JUL25-2300-P,2539.51,buy,20.0,20.0,,,,,,1751897792.97
1132,ETH-256742309,1751898934119,0,0.0195,0.019493,64.39,ETH-25JUL25-2300-P,2534.13,buy,20.0,20.0,,,,,,1751898934.119
1133,ETH-256742881,1751899171907,2,0.019,0.019541,63.58,ETH-25JUL25-2300-P,2533.49,sell,1.0,1.0,,,,,,1751899171.907
1134,ETH-256746194,1751901590777,3,0.019,0.019285,64.04,ETH-25JUL25-2300-P,2536.91,buy,1.0,1.0,,,,,,1751901590.777
