trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
1256,ETH-254332082,1749996382039,0,0.0605,0.059604,73.72,ETH-25JUL25-2800-C,2538.73,buy,15.0,,,15.0,,,,,1749996382.039
1257,ETH-254332280,1749996439856,0,0.061,0.060145,74.0,ETH-25JUL25-2800-C,2539.46,buy,15.0,,,15.0,,,,,1749996439.856
1258,ETH-254332654,1749996569086,0,0.062,0.061201,74.36,ETH-25JUL25-2800-C,2543.14,buy,15.0,,,15.0,,,,,1749996569.086
1259,ETH-254334403,1749997975521,2,0.0615,0.061033,74.52,ETH-25JUL25-2800-C,2538.25,buy,7.0,,,7.0,,,,,1749997975.521
1260,ETH-254334405,1749997975568,3,0.0615,0.061033,74.52,ETH-25JUL25-2800-C,2538.25,buy,7.0,,,7.0,,,,,1749997975.568
1261,ETH-254334680,1749998351122,0,0.0625,0.062083,74.49,ETH-25JUL25-2800-C,2545.98,buy,15.0,,,15.0,,,,,1749998351.122
1262,ETH-254335526,1749999040096,0,0.063,0.062678,74.44,ETH-25JUL25-2800-C,2550.34,buy,15.0,,,15.0,,,,,1749999040.096
1263,ETH-254336039,1749999222379,1,0.063,0.063076,74.15,ETH-25JUL25-2800-C,2553.07,buy,3.0,,,3.0,,,,,1749999222.379
1264,ETH-254336040,1749999222513,1,0.063,0.063076,74.15,ETH-25JUL25-2800-C,2553.07,buy,1.0,,,1.0,,,,,1749999222.513
1266,ETH-254336042,1749999224929,1,0.063,0.063077,74.15,ETH-25JUL25-2800-C,2553.06,buy,1.0,,,1.0,,,,,1749999224.929
1265,ETH-254336041,1749999224929,1,0.063,0.063077,74.15,ETH-25JUL25-2800-C,2553.06,buy,3.0,,,3.0,,,,,1749999224.929
1267,ETH-254336043,1749999224941,1,0.063,0.063077,74.15,ETH-25JUL25-2800-C,2553.06,buy,200.0,,,200.0,,,,,1749999224.941
1268,ETH-254342419,1750005651487,2,0.0585,0.058652,71.12,ETH-25JUL25-2800-C,2551.08,buy,202.0,,,202.0,,,,,1750005651.487
1269,ETH-254342420,1750005651487,3,0.0585,0.058652,71.12,ETH-25JUL25-2800-C,2551.08,buy,4.0,,,4.0,,,,,1750005651.487
1270,ETH-254342421,1750005651487,3,0.0585,0.058652,71.12,ETH-25JUL25-2800-C,2551.08,buy,3.0,,,3.0,,,,,1750005651.487
1271,ETH-254344121,1750009302453,3,0.0585,0.058215,71.17,ETH-25JUL25-2800-C,2550.48,buy,10.0,,,10.0,,,,,1750009302.453
1272,ETH-254344122,1750009302453,3,0.0585,0.058215,71.17,ETH-25JUL25-2800-C,2550.48,buy,10.0,,,10.0,,,,,1750009302.453
1273,ETH-254344718,1750010041263,0,0.059,0.058863,71.11,ETH-25JUL25-2800-C,2554.79,buy,4.0,,,4.0,,,,,1750010041.263
1274,ETH-254344719,1750010041263,1,0.059,0.058863,71.11,ETH-25JUL25-2800-C,2554.79,buy,3.0,,,3.0,,,,,1750010041.263
1275,ETH-254344720,1750010041263,1,0.059,0.058863,71.11,ETH-25JUL25-2800-C,2554.79,buy,193.0,,,193.0,,,,,1750010041.263
1276,ETH-254344721,1750010042834,1,0.059,0.058839,71.12,ETH-25JUL25-2800-C,2554.73,buy,9.0,,,9.0,,,,,1750010042.834
1278,ETH-254346787,1750014861120,3,0.0585,0.058506,71.1,ETH-25JUL25-2800-C,2551.91,buy,202.0,,,202.0,,,,,1750014861.12
1279,ETH-254346788,1750014861120,3,0.0585,0.058506,71.1,ETH-25JUL25-2800-C,2551.91,buy,3.0,,,3.0,,,,,1750014861.12
1277,ETH-254346786,1750014861120,2,0.0585,0.058506,71.1,ETH-25JUL25-2800-C,2551.91,buy,4.0,,,4.0,,,,,1750014861.12
1280,ETH-254349040,1750018042191,2,0.0555,0.055994,70.85,ETH-25JUL25-2800-C,2532.14,buy,100.0,,,100.0,,,,,1750018042.191
1281,ETH-254372574,1750028108466,0,0.062,0.061495,74.93,ETH-25JUL25-2800-C,2545.41,buy,1.0,,,1.0,,,,,1750028108.466
1282,ETH-254379326,1750034019688,2,0.0594,0.060083,73.19,ETH-25JUL25-2800-C,2542.98,sell,125.0,3.0,BLOCK-205460,125.0,ETH-RR-25JUL25-1800_2800,,6353.0,,1750034019.688
1283,ETH-254381023,1750035506735,2,0.059,0.059685,72.73,ETH-25JUL25-2800-C,2544.37,sell,9.0,,,9.0,,,,,1750035506.735
1284,ETH-254381044,1750035513191,3,0.059,0.059688,72.69,ETH-25JUL25-2800-C,2544.74,sell,7.0,,,7.0,,,,,1750035513.191
1285,ETH-254381851,1750036092096,3,0.059,0.058528,73.28,ETH-25JUL25-2800-C,2539.13,buy,13.0,,,13.0,,,,,1750036092.096
1286,ETH-254381855,1750036092102,3,0.059,0.058528,73.28,ETH-25JUL25-2800-C,2539.13,buy,89.0,,,89.0,,,,,1750036092.102
1287,ETH-254383264,1750036144044,2,0.0585,0.057887,73.67,ETH-25JUL25-2800-C,2531.09,sell,155.0,,,155.0,,,,,1750036144.044
1288,ETH-254391240,1750039671281,0,0.0635,0.063009,73.35,ETH-25JUL25-2800-C,2570.62,buy,20.0,,,20.0,,,,,1750039671.281
1289,ETH-254394442,1750040994863,2,0.063,0.062496,72.95,ETH-25JUL25-2800-C,2570.7,buy,1.0,,,1.0,,,,,1750040994.863
1290,ETH-254425925,1750064888975,0,0.068,0.068113,71.13,ETH-25JUL25-2800-C,2625.64,sell,6.0,,,6.0,,,,,1750064888.975
1291,ETH-254429430,1750070010214,0,0.0682,0.067599,71.34,ETH-25JUL25-2800-C,2626.36,buy,500.0,1.0,BLOCK-205513,500.0,,,,,1750070010.214
1292,ETH-254432170,1750072781542,2,0.0645,0.064481,70.74,ETH-25JUL25-2800-C,2606.49,sell,6.0,,,6.0,,,,,1750072781.542
1293,ETH-254435814,1750075334664,0,0.0655,0.065695,70.62,ETH-25JUL25-2800-C,2614.55,sell,14.0,,,14.0,,,,,1750075334.664
1294,ETH-254436040,1750075379795,2,0.065,0.065225,70.6,ETH-25JUL25-2800-C,2611.31,sell,11.0,,,11.0,,,,,1750075379.795
1295,ETH-254438251,1750078022840,0,0.0665,0.066356,71.24,ETH-25JUL25-2800-C,2616.38,sell,50.0,,,50.0,,,,,1750078022.84
1296,ETH-254454915,1750085077257,0,0.07,0.070391,70.88,ETH-25JUL25-2800-C,2644.49,sell,1.0,,,1.0,,,,,1750085077.257
1297,ETH-254458753,1750087104683,1,0.07,0.070387,70.82,ETH-25JUL25-2800-C,2644.93,sell,50.0,,,50.0,,,,,1750087104.683
1299,ETH-254458755,1750087104683,1,0.07,0.070387,70.82,ETH-25JUL25-2800-C,2644.93,sell,8.0,,,8.0,,,,,1750087104.683
1298,ETH-254458754,1750087104683,1,0.07,0.070387,70.82,ETH-25JUL25-2800-C,2644.93,sell,10.0,,,10.0,,,,,1750087104.683
1300,ETH-254458756,1750087104685,1,0.07,0.070387,70.82,ETH-25JUL25-2800-C,2644.93,buy,39.0,,,39.0,,,,,1750087104.685
1302,ETH-254458839,1750087189443,1,0.0705,0.070169,71.42,ETH-25JUL25-2800-C,2643.08,buy,102.0,,,102.0,,,,,1750087189.443
1301,ETH-254458838,1750087189443,0,0.0705,0.070169,71.42,ETH-25JUL25-2800-C,2643.08,buy,5.0,,,5.0,,,,,1750087189.443
1303,ETH-254461336,1750088712729,2,0.07,0.070089,71.0,ETH-25JUL25-2800-C,2643.11,buy,1.0,,,1.0,,,,,1750088712.729
1304,ETH-254464254,1750090859523,3,0.07,0.070034,70.87,ETH-25JUL25-2800-C,2644.87,buy,106.0,,,106.0,,,,,1750090859.523
1305,ETH-254466219,1750093698741,2,0.069,0.068685,71.2,ETH-25JUL25-2800-C,2635.56,sell,107.0,,,107.0,,,,,1750093698.741
1306,ETH-254466220,1750093698875,3,0.069,0.068685,71.2,ETH-25JUL25-2800-C,2635.56,sell,80.0,,,80.0,,,,,1750093698.875
1307,ETH-254466416,1750093928574,3,0.069,0.068799,71.17,ETH-25JUL25-2800-C,2635.68,sell,2.0,,,2.0,,,,,1750093928.574
1308,ETH-254466417,1750093928584,3,0.069,0.068799,71.17,ETH-25JUL25-2800-C,2635.68,sell,10.0,,,10.0,,,,,1750093928.584
1309,ETH-254466461,1750094043605,0,0.0695,0.069389,71.36,ETH-25JUL25-2800-C,2637.26,buy,238.0,,,238.0,,,,,1750094043.605
1310,ETH-254466618,1750094165265,2,0.0685,0.068725,71.05,ETH-25JUL25-2800-C,2633.18,sell,211.0,,,211.0,,,,,1750094165.265
1311,ETH-254466620,1750094165443,3,0.0685,0.068725,71.05,ETH-25JUL25-2800-C,2633.18,sell,39.0,,,39.0,,,,,1750094165.443
1312,ETH-254467394,1750094525277,0,0.07,0.069688,71.28,ETH-25JUL25-2800-C,2641.03,buy,1.0,,,1.0,,,,,1750094525.277
1313,ETH-254467395,1750094525277,1,0.07,0.069688,71.28,ETH-25JUL25-2800-C,2641.03,buy,249.0,,,249.0,,,,,1750094525.277
1314,ETH-254467467,1750094664771,2,0.0695,0.069625,70.97,ETH-25JUL25-2800-C,2640.47,sell,25.0,,,25.0,,,,,1750094664.771
1315,ETH-254467468,1750094664785,3,0.0695,0.069625,70.97,ETH-25JUL25-2800-C,2640.47,sell,1.0,,,1.0,,,,,1750094664.785
1316,ETH-254467492,1750094675136,3,0.0695,0.069519,71.04,ETH-25JUL25-2800-C,2639.93,sell,210.0,,,210.0,,,,,1750094675.136
1317,ETH-254467523,1750094716866,3,0.0695,0.069462,71.19,ETH-25JUL25-2800-C,2638.55,sell,1.0,,,1.0,,,,,1750094716.866
1318,ETH-254467524,1750094719128,3,0.0695,0.069454,71.2,ETH-25JUL25-2800-C,2638.45,sell,13.0,,,13.0,,,,,1750094719.128
1319,ETH-254467743,1750095006803,0,0.07,0.069556,71.46,ETH-25JUL25-2800-C,2639.63,buy,250.0,,,250.0,,,,,1750095006.803
1320,ETH-254467986,1750095248005,0,0.0705,0.069959,71.7,ETH-25JUL25-2800-C,2641.07,buy,1.0,,,1.0,,,,,1750095248.005
1321,ETH-254467987,1750095248005,1,0.0705,0.069959,71.7,ETH-25JUL25-2800-C,2641.07,buy,249.0,,,249.0,,,,,1750095248.005
1325,ETH-254468265,1750095488780,0,0.071,0.070137,72.05,ETH-25JUL25-2800-C,2641.13,buy,32.0,,,32.0,,,,,1750095488.78
1324,ETH-254468264,1750095488780,1,0.0705,0.070137,71.66,ETH-25JUL25-2800-C,2641.13,buy,49.0,,,49.0,,,,,1750095488.78
1322,ETH-254468262,1750095488780,1,0.0705,0.070137,71.66,ETH-25JUL25-2800-C,2641.13,buy,151.0,,,151.0,,,,,1750095488.78
1323,ETH-254468263,1750095488780,1,0.0705,0.070137,71.66,ETH-25JUL25-2800-C,2641.13,buy,18.0,,,18.0,,,,,1750095488.78
1326,ETH-254468468,1750095627306,2,0.0695,0.069664,71.29,ETH-25JUL25-2800-C,2637.25,sell,142.0,,,142.0,,,,,1750095627.306
1327,ETH-254468469,1750095627444,3,0.0695,0.069664,71.29,ETH-25JUL25-2800-C,2637.25,sell,1.0,,,1.0,,,,,1750095627.444
1328,ETH-254468470,1750095627653,3,0.0695,0.069664,71.29,ETH-25JUL25-2800-C,2637.25,sell,1.0,,,1.0,,,,,1750095627.653
1329,ETH-254468471,1750095628029,3,0.0695,0.069608,71.31,ETH-25JUL25-2800-C,2637.11,sell,1.0,,,1.0,,,,,1750095628.029
1330,ETH-254468476,1750095628037,3,0.0695,0.069608,71.31,ETH-25JUL25-2800-C,2637.11,sell,2.0,,,2.0,,,,,1750095628.037
1331,ETH-254468477,1750095628048,3,0.0695,0.069608,71.31,ETH-25JUL25-2800-C,2637.11,sell,1.0,,,1.0,,,,,1750095628.048
1332,ETH-254468478,1750095628059,3,0.0695,0.069608,71.31,ETH-25JUL25-2800-C,2637.11,sell,1.0,,,1.0,,,,,1750095628.059
1333,ETH-254468479,1750095628066,3,0.0695,0.069608,71.31,ETH-25JUL25-2800-C,2637.11,sell,1.0,,,1.0,,,,,1750095628.066
1334,ETH-254468579,1750095729776,0,0.07,0.069815,71.54,ETH-25JUL25-2800-C,2638.33,buy,100.0,,,100.0,,,,,1750095729.776
1335,ETH-254468635,1750095870049,2,0.0695,0.069559,71.37,ETH-25JUL25-2800-C,2636.55,sell,6.0,,,6.0,,,,,1750095870.049
1336,ETH-254470121,1750097721101,2,0.0694,0.069429,71.09,ETH-25JUL25-2800-C,2639.03,buy,1000.0,2.0,BLOCK-205547,1000.0,ETH-CS-25JUL25-2800_3400,,,,1750097721.101
1337,ETH-254470201,1750097841400,0,0.0697,0.069562,71.2,ETH-25JUL25-2800-C,2640.14,buy,1000.0,2.0,BLOCK-205548,1000.0,ETH-CS-25JUL25-2800_3400,,,,1750097841.4
1338,ETH-254490317,1750110341783,0,0.07,0.070346,70.21,ETH-25JUL25-2800-C,2651.2,sell,1.0,,,1.0,,,,,1750110341.783
1339,ETH-254510736,1750114207194,2,0.057,0.05758,71.06,ETH-25JUL25-2800-C,2552.03,sell,41.0,,,41.0,,,,,1750114207.194
1340,ETH-254510739,1750114207201,3,0.057,0.05758,71.06,ETH-25JUL25-2800-C,2552.03,sell,41.0,,,41.0,,,,,1750114207.201
1341,ETH-254510747,1750114207217,3,0.057,0.05758,71.06,ETH-25JUL25-2800-C,2552.03,sell,18.0,,,18.0,,,,,1750114207.217
1342,ETH-254564941,1750134677039,0,0.0635,0.063365,71.71,ETH-25JUL25-2800-C,2595.03,sell,1.0,,,1.0,,,,,1750134677.039
1343,ETH-254591000,1750157183967,2,0.056,0.056362,71.36,ETH-25JUL25-2800-C,2546.48,sell,23.0,,,23.0,,,,T,1750157183.967
1345,ETH-254598341,1750164693000,3,0.056,0.056619,70.79,ETH-25JUL25-2800-C,2552.24,sell,7.0,,,7.0,,,,,1750164693.0
1344,ETH-254598340,1750164693000,3,0.056,0.056619,70.79,ETH-25JUL25-2800-C,2552.24,sell,11.0,,,11.0,,,,,1750164693.0
1346,ETH-254620821,1750173429823,2,0.0515,0.051702,71.25,ETH-25JUL25-2800-C,2514.41,buy,10.0,,,10.0,,,,,1750173429.823
1347,ETH-254643259,1750179022096,2,0.0475,0.047557,71.96,ETH-25JUL25-2800-C,2476.1,sell,1.0,,,1.0,,,,,1750179022.096
1348,ETH-254649961,1750180089084,2,0.0465,0.046649,72.05,ETH-25JUL25-2800-C,2466.04,buy,1.0,,,1.0,,,,,1750180089.084
1349,ETH-254652429,1750180970937,0,0.047,0.047394,71.93,ETH-25JUL25-2800-C,2471.94,sell,1.0,,,1.0,,,,,1750180970.937
1350,ETH-254652679,1750181101130,0,0.048,0.047782,72.48,ETH-25JUL25-2800-C,2474.88,buy,1.0,,,1.0,,,,,1750181101.13
1351,ETH-254655570,1750182380514,2,0.047,0.047118,72.22,ETH-25JUL25-2800-C,2468.96,sell,19.0,,,19.0,,,,,1750182380.514
1352,ETH-254657578,1750183632868,0,0.048,0.047848,72.45,ETH-25JUL25-2800-C,2475.05,sell,8.0,,,8.0,,,,,1750183632.868
1353,ETH-254657593,1750183641860,1,0.048,0.047766,72.56,ETH-25JUL25-2800-C,2474.05,sell,12.0,,,12.0,,,,,1750183641.86
1354,ETH-254673058,1750191186364,0,0.0535,0.05359,71.97,ETH-25JUL25-2800-C,2524.69,buy,2.0,,,2.0,,,,,1750191186.364
1355,ETH-254673059,1750191189313,1,0.0535,0.053727,71.85,ETH-25JUL25-2800-C,2525.73,buy,1.0,,,1.0,,,,,1750191189.313
1356,ETH-254676755,1750194011980,2,0.0515,0.052021,71.68,ETH-25JUL25-2800-C,2512.1,sell,1.0,,,1.0,,,,,1750194011.98
1358,ETH-254677925,1750195373693,3,0.051,0.051295,71.89,ETH-25JUL25-2800-C,2506.53,sell,7.0,,,7.0,,,,,1750195373.693
1357,ETH-254677924,1750195373693,2,0.051,0.051295,71.89,ETH-25JUL25-2800-C,2506.53,sell,2.0,,,2.0,,,,,1750195373.693
1359,ETH-254677926,1750195373699,3,0.051,0.051295,71.89,ETH-25JUL25-2800-C,2506.53,buy,30.0,,,30.0,,,,,1750195373.699
1360,ETH-254677927,1750195374029,3,0.051,0.051295,71.89,ETH-25JUL25-2800-C,2506.53,buy,7.0,,,7.0,,,,,1750195374.029
1361,ETH-254677928,1750195378552,3,0.051,0.051221,71.91,ETH-25JUL25-2800-C,2506.33,buy,1.0,,,1.0,,,,,1750195378.552
1362,ETH-254677929,1750195378586,3,0.051,0.051221,71.91,ETH-25JUL25-2800-C,2506.33,buy,7.0,,,7.0,,,,,1750195378.586
1363,ETH-254677930,1750195378955,3,0.051,0.051221,71.91,ETH-25JUL25-2800-C,2506.33,buy,4.0,,,4.0,,,,,1750195378.955
1364,ETH-254677931,1750195379045,3,0.051,0.051221,71.91,ETH-25JUL25-2800-C,2506.33,buy,1.0,,,1.0,,,,,1750195379.045
1365,ETH-254677960,1750195379614,3,0.051,0.051221,71.88,ETH-25JUL25-2800-C,2506.58,buy,1.0,,,1.0,,,,,1750195379.614
1366,ETH-254677961,1750195379773,3,0.051,0.051221,71.88,ETH-25JUL25-2800-C,2506.58,buy,140.0,,,140.0,,,,,1750195379.773
1367,ETH-254685112,1750205629438,0,0.0515,0.05216,71.07,ETH-25JUL25-2800-C,2519.41,sell,1.0,,,1.0,,,,,1750205629.438
1368,ETH-254690681,1750212348325,0,0.052,0.052213,71.37,ETH-25JUL25-2800-C,2521.12,buy,1.0,,,1.0,,,,,1750212348.325
1369,ETH-254690683,1750212351378,1,0.052,0.052216,71.35,ETH-25JUL25-2800-C,2521.35,buy,1.0,,,1.0,,,,,1750212351.378
1370,ETH-254706359,1750235079432,0,0.053,0.053065,70.63,ETH-25JUL25-2800-C,2538.58,buy,1.0,,,1.0,,,,,1750235079.432
1371,ETH-254706822,1750235698163,2,0.0525,0.052492,70.67,ETH-25JUL25-2800-C,2534.39,buy,1.0,,,1.0,,,,,1750235698.163
1372,ETH-254708735,1750237416081,0,0.053,0.053051,70.73,ETH-25JUL25-2800-C,2537.91,sell,1.0,,,1.0,,,,,1750237416.081
1373,ETH-254714264,1750242741238,2,0.0505,0.050358,70.93,ETH-25JUL25-2800-C,2517.33,buy,1.0,,,1.0,,,,,1750242741.238
1374,ETH-254723881,1750249679821,2,0.0495,0.049039,71.4,ETH-25JUL25-2800-C,2505.9,buy,1.0,,,1.0,,,,,1750249679.821
1375,ETH-254723882,1750249679821,3,0.0495,0.049039,71.4,ETH-25JUL25-2800-C,2505.9,buy,337.0,,,337.0,,,,,1750249679.821
1376,ETH-254723883,1750249679821,3,0.0495,0.049039,71.4,ETH-25JUL25-2800-C,2505.9,buy,162.0,,,162.0,,,,,1750249679.821
1377,ETH-254723910,1750249719441,2,0.049,0.04904,70.98,ETH-25JUL25-2800-C,2505.61,buy,336.0,,,336.0,,,,,1750249719.441
1379,ETH-254724031,1750249767871,3,0.0485,0.048889,70.67,ETH-25JUL25-2800-C,2504.4,sell,67.0,,,67.0,,,,,1750249767.871
1378,ETH-254724030,1750249767871,2,0.0485,0.048889,70.67,ETH-25JUL25-2800-C,2504.4,sell,97.0,,,97.0,,,,,1750249767.871
1380,ETH-254724162,1750249839173,0,0.0495,0.049014,71.42,ETH-25JUL25-2800-C,2504.99,buy,97.0,,,97.0,,,,,1750249839.173
1381,ETH-254724163,1750249839176,1,0.0495,0.049014,71.42,ETH-25JUL25-2800-C,2504.99,sell,153.0,,,153.0,,,,,1750249839.176
1383,ETH-254724208,1750249861422,3,0.0485,0.048753,70.82,ETH-25JUL25-2800-C,2502.59,sell,67.0,,,67.0,,,,,1750249861.422
1382,ETH-254724207,1750249861422,2,0.0485,0.048753,70.82,ETH-25JUL25-2800-C,2502.59,sell,33.0,,,33.0,,,,,1750249861.422
1384,ETH-254724228,1750249867029,3,0.0485,0.048815,70.72,ETH-25JUL25-2800-C,2503.54,sell,100.0,,,100.0,,,,,1750249867.029
1385,ETH-254724337,1750249935028,0,0.0495,0.048987,71.43,ETH-25JUL25-2800-C,2504.85,buy,97.0,,,97.0,,,,,1750249935.028
1386,ETH-254724338,1750249935032,1,0.0495,0.048987,71.43,ETH-25JUL25-2800-C,2504.85,sell,3.0,,,3.0,,,,,1750249935.032
1387,ETH-254724430,1750250003150,1,0.0495,0.049022,71.45,ETH-25JUL25-2800-C,2504.57,buy,1.0,,,1.0,,,,,1750250003.15
1388,ETH-254724431,1750250003152,1,0.0495,0.049022,71.45,ETH-25JUL25-2800-C,2504.57,sell,49.0,,,49.0,,,,,1750250003.152
1389,ETH-254724452,1750250019664,0,0.05,0.049209,71.72,ETH-25JUL25-2800-C,2505.9,buy,50.0,,,50.0,,,,,1750250019.664
1390,ETH-254727631,1750251949015,2,0.047,0.046703,71.74,ETH-25JUL25-2800-C,2482.36,sell,5.0,,,5.0,,,,,1750251949.015
1391,ETH-254734953,1750254473717,0,0.0475,0.046944,72.27,ETH-25JUL25-2800-C,2481.69,buy,1.0,,,1.0,,,,,1750254473.717
1392,ETH-254734954,1750254473720,1,0.0475,0.046944,72.27,ETH-25JUL25-2800-C,2481.69,sell,221.0,,,221.0,,,,,1750254473.72
1393,ETH-254736788,1750255087680,0,0.05,0.05039,72.44,ETH-25JUL25-2800-C,2500.08,sell,50.0,,,50.0,,,,,1750255087.68
1394,ETH-254736789,1750255087680,1,0.05,0.05039,72.44,ETH-25JUL25-2800-C,2500.08,sell,15.0,,,15.0,,,,,1750255087.68
1395,ETH-254736790,1750255087682,1,0.05,0.05039,72.44,ETH-25JUL25-2800-C,2500.08,buy,60.0,,,60.0,,,,,1750255087.682
1396,ETH-254736990,1750255157652,0,0.0505,0.050855,72.48,ETH-25JUL25-2800-C,2503.69,sell,50.0,,,50.0,,,,,1750255157.652
1397,ETH-254736991,1750255157652,1,0.0505,0.050855,72.48,ETH-25JUL25-2800-C,2503.69,sell,15.0,,,15.0,,,,,1750255157.652
1398,ETH-254736992,1750255157654,1,0.0505,0.050855,72.48,ETH-25JUL25-2800-C,2503.69,buy,60.0,,,60.0,,,,,1750255157.654
1399,ETH-254738627,1750255521269,0,0.0525,0.053009,72.38,ETH-25JUL25-2800-C,2520.46,sell,15.0,,,15.0,,,,,1750255521.269
1400,ETH-254739675,1750255644682,1,0.0525,0.052775,72.43,ETH-25JUL25-2800-C,2519.81,sell,15.0,,,15.0,,,,,1750255644.682
1401,ETH-254739717,1750255657941,1,0.0525,0.052869,72.36,ETH-25JUL25-2800-C,2520.38,buy,2.0,,,2.0,,,,,1750255657.941
1402,ETH-254782869,1750274117907,2,0.0495,0.049836,71.8,ETH-25JUL25-2800-C,2504.46,sell,5.0,,,5.0,,,,,1750274117.907
1403,ETH-254787260,1750277220334,2,0.047,0.046975,71.82,ETH-25JUL25-2800-C,2484.91,buy,3.0,,,3.0,,,,,1750277220.334
1404,ETH-254789663,1750279483147,0,0.0515,0.051427,71.65,ETH-25JUL25-2800-C,2522.56,buy,60.0,,,60.0,,,,,1750279483.147
1405,ETH-254789664,1750279483165,1,0.0515,0.051427,71.65,ETH-25JUL25-2800-C,2522.56,buy,60.0,,,60.0,,,,,1750279483.165
1406,ETH-254789668,1750279483174,1,0.0515,0.051427,71.65,ETH-25JUL25-2800-C,2522.56,buy,60.0,,,60.0,,,,,1750279483.174
1407,ETH-254789669,1750279483182,1,0.0515,0.051427,71.65,ETH-25JUL25-2800-C,2522.56,buy,60.0,,,60.0,,,,,1750279483.182
1408,ETH-254789670,1750279483191,1,0.0515,0.051427,71.65,ETH-25JUL25-2800-C,2522.56,buy,60.0,,,60.0,,,,,1750279483.191
1409,ETH-254805396,1750294260598,0,0.0525,0.052539,71.19,ETH-25JUL25-2800-C,2537.43,sell,107.0,,,107.0,,,,,1750294260.598
1410,ETH-254810455,1750296857369,2,0.0505,0.050343,71.48,ETH-25JUL25-2800-C,2519.28,sell,1.0,,,1.0,,,,,1750296857.369
1411,ETH-254812706,1750299959039,2,0.0485,0.049241,70.09,ETH-25JUL25-2800-C,2516.56,sell,100.0,,,100.0,,,,,1750299959.039
1412,ETH-254813045,1750300508536,3,0.0485,0.048745,70.34,ETH-25JUL25-2800-C,2514.38,buy,2.0,,,2.0,,,,,1750300508.536
1413,ETH-254813177,1750300573210,3,0.0485,0.049054,70.1,ETH-25JUL25-2800-C,2516.87,sell,25.0,,,25.0,,,,,1750300573.21
1414,ETH-254813437,1750300744564,0,0.049,0.049448,70.16,ETH-25JUL25-2800-C,2520.09,buy,1.0,,,1.0,,,,,1750300744.564
1415,ETH-254815525,1750306271255,0,0.0495,0.049269,70.56,ETH-25JUL25-2800-C,2520.94,buy,2.0,,,2.0,,,,,1750306271.255
1416,ETH-254823131,1750321506449,2,0.049,0.049161,69.68,ETH-25JUL25-2800-C,2526.66,buy,2.0,,,2.0,,,,,1750321506.449
1417,ETH-254833423,1750333871859,2,0.0485,0.048497,68.9,ETH-25JUL25-2800-C,2530.65,buy,5.0,,,5.0,,,,,1750333871.859
1418,ETH-254833861,1750334786436,2,0.048,0.04786,68.97,ETH-25JUL25-2800-C,2526.54,buy,5.0,,,5.0,,,,,1750334786.436
1419,ETH-254837795,1750340224293,2,0.0475,0.047547,69.46,ETH-25JUL25-2800-C,2518.27,sell,50.0,,,50.0,,,,,1750340224.293
1420,ETH-254839924,1750342188393,2,0.0465,0.046483,69.22,ETH-25JUL25-2800-C,2513.05,buy,2.0,,,2.0,,,,,1750342188.393
1421,ETH-254842321,1750344632019,2,0.045,0.044728,69.43,ETH-25JUL25-2800-C,2499.49,sell,5.0,,,5.0,,,,,1750344632.019
1422,ETH-254848141,1750350862988,2,0.0445,0.04446,69.3,ETH-25JUL25-2800-C,2496.88,buy,1.0,,,1.0,,,,,1750350862.988
1423,ETH-254848941,1750351900619,2,0.044,0.043774,69.47,ETH-25JUL25-2800-C,2491.38,sell,5.0,,,5.0,,,,,1750351900.619
1424,ETH-254853428,1750355016555,0,0.0475,0.046895,69.8,ETH-25JUL25-2800-C,2517.21,buy,50.0,,,50.0,,,,,1750355016.555
1425,ETH-254853429,1750355025192,1,0.0475,0.046979,69.69,ETH-25JUL25-2800-C,2518.16,buy,100.0,,,100.0,,,,,1750355025.192
1426,ETH-254855060,1750356018630,2,0.045,0.045744,68.63,ETH-25JUL25-2800-C,2508.23,sell,25.0,,,25.0,,,,,1750356018.63
1427,ETH-254857838,1750362470932,2,0.0445,0.045163,68.53,ETH-25JUL25-2800-C,2505.91,sell,50.0,,,50.0,,,,,1750362470.932
1428,ETH-254858517,1750364095466,0,0.046,0.045762,69.24,ETH-25JUL25-2800-C,2511.56,buy,1.0,,,1.0,,,,,1750364095.466
1429,ETH-254858867,1750364583529,1,0.046,0.045984,69.01,ETH-25JUL25-2800-C,2513.81,buy,1.0,,,1.0,,,,,1750364583.529
1430,ETH-254871607,1750387567486,2,0.0455,0.045499,68.55,ETH-25JUL25-2800-C,2516.0,buy,2.0,,,2.0,,,,,1750387567.486
1431,ETH-254874384,1750392097111,0,0.0456,0.045808,68.51,ETH-25JUL25-2800-C,2517.7,sell,500.0,4.0,BLOCK-206134,500.0,ETH-ICOND-25JUL25-1800_2200_2800_3400,,,,1750392097.111
1432,ETH-254886446,1750404946789,0,0.048,0.047942,68.21,ETH-25JUL25-2800-C,2541.39,sell,20.0,,,20.0,,,,,1750404946.789
1433,ETH-254887482,1750405522857,1,0.048,0.047766,68.36,ETH-25JUL25-2800-C,2540.0,sell,1.0,,,1.0,,,,,1750405522.857
1434,ETH-254895135,1750407621345,0,0.0505,0.050433,68.02,ETH-25JUL25-2800-C,2563.04,buy,2.0,,,2.0,,,,,1750407621.345
