trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,combo_trade_id,amount,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,liquidation,unix_sec
5517,ETH-257904753,1752677194108,0,0.049,0.048915,68.16,ETH-25JUL25-3200-C,3238.89,buy,50.0,,50.0,,,,,,1752677194.108
5518,ETH-257904970,1752677230157,0,0.05,0.050064,67.96,ETH-25JUL25-3200-C,3245.61,buy,5.0,,5.0,,,,,,1752677230.157
5519,ETH-257905137,1752677243911,0,0.0502,0.050453,67.6,ETH-25JUL25-3200-C,3248.12,sell,250.0,,250.0,,1.0,BLOCK-211237,,,1752677243.911
5520,ETH-257905256,1752677277032,2,0.05,0.050357,67.3,ETH-25JUL25-3200-C,3248.03,sell,1.0,,1.0,,,,,,1752677277.032
5521,ETH-257905579,1752677327055,3,0.05,0.050507,67.15,ETH-25JUL25-3200-C,3248.67,sell,1.0,,1.0,,,,,,1752677327.055
5522,ETH-257905694,1752677357038,0,0.0515,0.050925,69.0,ETH-25JUL25-3200-C,3251.07,buy,20.0,,20.0,,,,,,1752677357.038
5523,ETH-257905695,1752677357043,1,0.0515,0.050925,69.0,ETH-25JUL25-3200-C,3251.07,sell,142.0,,142.0,,,,,,1752677357.043
5525,ETH-257905697,1752677357049,1,0.0515,0.050925,69.0,ETH-25JUL25-3200-C,3251.07,sell,42.0,,42.0,,,,,,1752677357.049
5524,ETH-257905696,1752677357049,1,0.0515,0.050925,69.0,ETH-25JUL25-3200-C,3251.07,sell,23.0,,23.0,,,,,,1752677357.049
5526,ETH-257905698,1752677357052,1,0.0515,0.050925,69.0,ETH-25JUL25-3200-C,3251.07,sell,1.0,,1.0,,,,,,1752677357.052
5527,ETH-257905699,1752677357071,1,0.0515,0.050925,69.0,ETH-25JUL25-3200-C,3251.07,sell,9.0,,9.0,,,,,,1752677357.071
5528,ETH-257905701,1752677357370,1,0.0515,0.050952,69.07,ETH-25JUL25-3200-C,3250.84,sell,263.0,,263.0,,,,,,1752677357.37
5529,ETH-257906768,1752677410056,0,0.0535,0.052576,70.17,ETH-25JUL25-3200-C,3258.9,buy,20.0,,20.0,,,,,,1752677410.056
5530,ETH-257909931,1752677909262,2,0.0515,0.051999,67.9,ETH-25JUL25-3200-C,3255.83,sell,1.0,,1.0,,,,,,1752677909.262
5531,ETH-257913269,1752678779220,2,0.0505,0.050537,68.82,ETH-25JUL25-3200-C,3246.27,sell,1.0,,1.0,,,,,,1752678779.22
5532,ETH-257914213,1752678982557,2,0.049,0.049153,68.89,ETH-25JUL25-3200-C,3236.74,sell,2.0,,2.0,,,,,,1752678982.557
5533,ETH-257914215,1752678982677,3,0.049,0.049153,68.89,ETH-25JUL25-3200-C,3236.74,sell,147.0,,147.0,,,,,,1752678982.677
5534,ETH-257914219,1752678982775,3,0.049,0.049153,68.89,ETH-25JUL25-3200-C,3236.74,sell,2.0,,2.0,,,,,,1752678982.775
5535,ETH-257914220,1752678982787,3,0.049,0.049153,68.89,ETH-25JUL25-3200-C,3236.74,sell,2.0,,2.0,,,,,,1752678982.787
5536,ETH-257914223,1752678982818,3,0.049,0.049153,68.89,ETH-25JUL25-3200-C,3236.74,sell,746.0,,746.0,,,,,,1752678982.818
5537,ETH-257914403,1752678996880,3,0.049,0.049286,68.37,ETH-25JUL25-3200-C,3238.43,sell,25.0,,25.0,,,,,,1752678996.88
5538,ETH-257914407,1752678998328,0,0.0495,0.04935,69.25,ETH-25JUL25-3200-C,3238.24,sell,60.0,,60.0,,,,,,1752678998.328
5539,ETH-257914408,1752678998336,1,0.0495,0.04935,69.25,ETH-25JUL25-3200-C,3238.24,sell,60.0,,60.0,,,,,,1752678998.336
5540,ETH-257914409,1752678998347,1,0.0495,0.04935,69.25,ETH-25JUL25-3200-C,3238.24,sell,60.0,,60.0,,,,,,1752678998.347
5541,ETH-257914410,1752678998352,1,0.0495,0.04935,69.25,ETH-25JUL25-3200-C,3238.24,sell,60.0,,60.0,,,,,,1752678998.352
5542,ETH-257914431,1752679000714,1,0.0495,0.04926,69.36,ETH-25JUL25-3200-C,3237.82,sell,8.0,,8.0,,,,,,1752679000.714
5543,ETH-257914587,1752679013798,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,11.0,,11.0,,,,,,1752679013.798
5544,ETH-257914593,1752679013871,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,124.0,,124.0,,,,,,1752679013.871
5545,ETH-257914594,1752679013881,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,10.0,,10.0,,,,,,1752679013.881
5546,ETH-257914595,1752679013893,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,3.0,,3.0,,,,,,1752679013.893
5547,ETH-257914596,1752679013904,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,3.0,,3.0,,,,,,1752679013.904
5548,ETH-257914597,1752679013920,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,1.0,,1.0,,,,,,1752679013.92
5549,ETH-257914598,1752679013928,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,1.0,,1.0,,,,,,1752679013.928
5550,ETH-257914599,1752679013937,1,0.0495,0.049502,69.23,ETH-25JUL25-3200-C,3238.12,sell,1.0,,1.0,,,,,,1752679013.937
5551,ETH-257914600,1752679014570,1,0.0495,0.049441,69.52,ETH-25JUL25-3200-C,3237.06,sell,1.0,,1.0,,,,,,1752679014.57
5552,ETH-257914601,1752679014592,1,0.0495,0.049441,69.52,ETH-25JUL25-3200-C,3237.06,sell,2.0,,2.0,,,,,,1752679014.592
5553,ETH-257914602,1752679014597,1,0.0495,0.049441,69.52,ETH-25JUL25-3200-C,3237.06,sell,1.0,,1.0,,,,,,1752679014.597
5554,ETH-257914603,1752679014604,1,0.0495,0.049441,69.52,ETH-25JUL25-3200-C,3237.06,sell,2.0,,2.0,,,,,,1752679014.604
5555,ETH-257914604,1752679014659,1,0.0495,0.049441,69.52,ETH-25JUL25-3200-C,3237.06,sell,5.0,,5.0,,,,,,1752679014.659
5556,ETH-257919354,1752679889555,1,0.0495,0.049095,70.14,ETH-25JUL25-3200-C,3234.93,buy,4.0,,4.0,,,,,,1752679889.555
5557,ETH-257920367,1752680166320,2,0.048,0.047874,69.49,ETH-25JUL25-3200-C,3228.03,buy,2.0,,2.0,,,,,,1752680166.32
5558,ETH-257926632,1752681886833,0,0.0495,0.049259,69.44,ETH-25JUL25-3200-C,3238.54,buy,2.0,,2.0,,,,,,1752681886.833
5559,ETH-257926841,1752681957504,1,0.0495,0.0493,69.32,ETH-25JUL25-3200-C,3239.07,buy,2.0,,2.0,,,,,,1752681957.504
5560,ETH-257926842,1752681957507,1,0.0495,0.0493,69.32,ETH-25JUL25-3200-C,3239.07,sell,1.0,,1.0,,,,,,1752681957.507
5561,ETH-257928541,1752682485357,0,0.0505,0.050547,68.8,ETH-25JUL25-3200-C,3247.65,sell,11.0,,11.0,,,,,,1752682485.357
5562,ETH-257932812,1752683599488,0,0.053,0.052861,69.06,ETH-25JUL25-3200-C,3262.26,sell,10.0,,10.0,,,,,,1752683599.488
5563,ETH-257933679,1752683970326,0,0.055,0.05484,68.81,ETH-25JUL25-3200-C,3274.22,buy,1.0,,1.0,,,,,,1752683970.326
5564,ETH-257933910,1752683977747,0,0.057,0.055444,70.64,ETH-25JUL25-3200-C,3279.5,buy,2.0,,2.0,,,,,,1752683977.747
5565,ETH-257934275,1752683982388,2,0.056,0.056964,67.81,ETH-25JUL25-3200-C,3283.14,sell,62.0,,62.0,,,,,,1752683982.388
5566,ETH-257937012,1752684515571,2,0.0545,0.055021,68.01,ETH-25JUL25-3200-C,3275.22,sell,1.0,,1.0,,,,,,1752684515.571
5567,ETH-257937076,1752684523128,3,0.0545,0.054908,68.15,ETH-25JUL25-3200-C,3274.69,sell,1.0,,1.0,,,,,,1752684523.128
5568,ETH-257937215,1752684540914,2,0.054,0.054758,67.38,ETH-25JUL25-3200-C,3274.33,sell,1.0,,1.0,,,,,,1752684540.914
5569,ETH-257937228,1752684545820,3,0.054,0.054776,67.61,ETH-25JUL25-3200-C,3273.56,sell,1.0,,1.0,,,,,,1752684545.82
5570,ETH-257937266,1752684558357,0,0.0545,0.055143,67.72,ETH-25JUL25-3200-C,3276.1,sell,1.0,,1.0,,,,,,1752684558.357
5571,ETH-257937272,1752684562738,1,0.0545,0.054929,68.2,ETH-25JUL25-3200-C,3274.48,buy,1.0,,1.0,,,,,,1752684562.738
5572,ETH-257937282,1752684568740,1,0.0545,0.054942,68.01,ETH-25JUL25-3200-C,3275.09,sell,1.0,,1.0,,,,,,1752684568.74
5573,ETH-257937298,1752684573025,1,0.0545,0.054984,67.96,ETH-25JUL25-3200-C,3275.23,sell,1.0,,1.0,,,,,,1752684573.025
5574,ETH-257938691,1752684979465,0,0.0575,0.057044,69.5,ETH-25JUL25-3200-C,3287.33,buy,1.0,,1.0,,,,,,1752684979.465
5575,ETH-257942590,1752685567985,0,0.058,0.058212,68.91,ETH-25JUL25-3200-C,3292.17,sell,2.0,,2.0,,,,,,1752685567.985
5576,ETH-257942793,1752685595321,0,0.0585,0.05845,69.24,ETH-25JUL25-3200-C,3293.8,sell,2.0,,2.0,,,,,,1752685595.321
5577,ETH-257944800,1752686165098,2,0.056,0.056377,68.02,ETH-25JUL25-3200-C,3283.14,buy,1.0,,1.0,,,,,,1752686165.098
5578,ETH-257944914,1752686189939,3,0.056,0.056257,68.2,ETH-25JUL25-3200-C,3282.47,buy,1.0,,1.0,,,,,,1752686189.939
5579,ETH-257944995,1752686206166,0,0.0565,0.056669,68.26,ETH-25JUL25-3200-C,3284.97,buy,1.0,,1.0,,,,,,1752686206.166
5580,ETH-257945010,1752686219085,1,0.0565,0.056819,68.16,ETH-25JUL25-3200-C,3285.24,buy,1.0,,1.0,,,,,,1752686219.085
5581,ETH-257946363,1752686755649,0,0.057,0.057209,68.09,ETH-25JUL25-3200-C,3288.46,buy,2.0,,2.0,,,,,,1752686755.649
5582,ETH-257953447,1752688603134,0,0.0615,0.06161,68.37,ETH-25JUL25-3200-C,3313.67,buy,1.0,,1.0,,,,,,1752688603.134
5583,ETH-257955573,1752689077719,0,0.0655,0.065349,68.72,ETH-25JUL25-3200-C,3334.87,sell,1.0,,1.0,,,,,,1752689077.719
5584,ETH-257956930,1752689171078,0,0.0685,0.068397,68.87,ETH-25JUL25-3200-C,3350.09,sell,1.0,,1.0,,,,,,1752689171.078
5585,ETH-257958606,1752689350626,2,0.0675,0.068136,68.53,ETH-25JUL25-3200-C,3346.1,sell,1.0,,1.0,,,,,,1752689350.626
5586,ETH-257958658,1752689368578,3,0.0675,0.068089,68.52,ETH-25JUL25-3200-C,3346.18,sell,1.0,,1.0,,,,,,1752689368.578
5587,ETH-257958693,1752689377257,0,0.068,0.068682,68.37,ETH-25JUL25-3200-C,3349.22,buy,1.0,,1.0,,,,,,1752689377.257
5588,ETH-257958709,1752689385314,1,0.068,0.068621,68.48,ETH-25JUL25-3200-C,3348.95,sell,1.0,,1.0,,,,,,1752689385.314
5589,ETH-257958834,1752689420946,1,0.068,0.068629,68.49,ETH-25JUL25-3200-C,3348.88,sell,1.0,,1.0,,,,,,1752689420.946
5590,ETH-257959050,1752689466339,2,0.067,0.067728,68.19,ETH-25JUL25-3200-C,3344.46,sell,1.0,,1.0,,,,,,1752689466.339
5591,ETH-257959060,1752689472352,3,0.067,0.067741,68.4,ETH-25JUL25-3200-C,3343.92,sell,1.0,,1.0,,,,,,1752689472.352
5592,ETH-257959105,1752689477855,3,0.067,0.067583,68.55,ETH-25JUL25-3200-C,3343.53,sell,1.0,,1.0,,,,,,1752689477.855
5593,ETH-257959156,1752689488900,2,0.0665,0.067169,68.71,ETH-25JUL25-3200-C,3340.5,sell,1.0,,1.0,,,,,,1752689488.9
5594,ETH-257959246,1752689500975,3,0.0665,0.066971,68.85,ETH-25JUL25-3200-C,3340.05,buy,1.0,,1.0,,,,,,1752689500.975
5595,ETH-257959297,1752689506473,3,0.0665,0.066981,68.88,ETH-25JUL25-3200-C,3339.95,buy,1.0,,1.0,,,,,,1752689506.473
5596,ETH-257959471,1752689546423,2,0.066,0.06646,68.8,ETH-25JUL25-3200-C,3337.57,sell,1.0,,1.0,,,,,,1752689546.423
5597,ETH-257959691,1752689582324,2,0.0655,0.066124,68.63,ETH-25JUL25-3200-C,3335.32,sell,19.0,,19.0,,,,,,1752689582.324
5598,ETH-257959692,1752689582326,3,0.0655,0.066124,68.63,ETH-25JUL25-3200-C,3335.32,buy,31.0,,31.0,,,,,,1752689582.326
5599,ETH-257960991,1752690014328,0,0.067,0.067518,69.04,ETH-25JUL25-3200-C,3342.06,buy,1.0,,1.0,,,,,,1752690014.328
5600,ETH-257961468,1752690179558,0,0.068,0.068372,69.27,ETH-25JUL25-3200-C,3346.9,sell,1.0,,1.0,,,,,,1752690179.558
5601,ETH-257961514,1752690191714,0,0.0685,0.068196,70.64,ETH-25JUL25-3200-C,3345.76,sell,50.0,,50.0,,,,,,1752690191.714
5602,ETH-257964162,1752690950067,0,0.0705,0.070016,70.95,ETH-25JUL25-3200-C,3355.66,sell,1.0,,1.0,,,,,,1752690950.067
5603,ETH-257964220,1752690964987,1,0.0705,0.070051,70.91,ETH-25JUL25-3200-C,3355.85,sell,1.0,,1.0,,,,,,1752690964.987
5604,ETH-257964283,1752690965397,2,0.07,0.070071,70.08,ETH-25JUL25-3200-C,3355.59,sell,1.0,,1.0,,,,,,1752690965.397
5605,ETH-257964379,1752690976880,0,0.0705,0.070281,70.48,ETH-25JUL25-3200-C,3357.16,buy,1.0,,1.0,,,,,,1752690976.88
5606,ETH-257964431,1752690993740,0,0.0715,0.07065,71.7,ETH-25JUL25-3200-C,3359.09,buy,1.0,,1.0,,,,,T,1752690993.74
5607,ETH-257964572,1752691000191,0,0.072,0.070776,72.34,ETH-25JUL25-3200-C,3359.91,buy,3.0,,3.0,,,,,,1752691000.191
5608,ETH-257964937,1752691005832,0,0.0735,0.072815,71.19,ETH-25JUL25-3200-C,3370.76,sell,2.0,,2.0,,,,,M,1752691005.832
5609,ETH-257965339,1752691031807,2,0.072,0.071715,70.8,ETH-25JUL25-3200-C,3364.36,sell,14.0,,14.0,,,,,,1752691031.807
5610,ETH-257965342,1752691032441,3,0.072,0.071715,70.83,ETH-25JUL25-3200-C,3364.28,sell,2.0,,2.0,,,,,,1752691032.441
5611,ETH-257965369,1752691034501,3,0.072,0.071791,70.9,ETH-25JUL25-3200-C,3364.13,sell,16.0,,16.0,,,,,,1752691034.501
5612,ETH-257965370,1752691034510,3,0.072,0.071791,70.9,ETH-25JUL25-3200-C,3364.13,sell,2.0,,2.0,,,,,,1752691034.51
5613,ETH-257965372,1752691034538,3,0.072,0.071791,70.9,ETH-25JUL25-3200-C,3364.13,sell,16.0,,16.0,,,,,,1752691034.538
5614,ETH-257966994,1752691365889,2,0.0711,0.071287,70.3,ETH-25JUL25-3200-C,3361.16,sell,250.0,,250.0,ETH-CDIAG-29AUG25_25JUL25-3800_3200,2.0,BLOCK-211297,,,1752691365.889
5615,ETH-257977607,1752694360627,2,0.07,0.069915,70.12,ETH-25JUL25-3200-C,3357.5,buy,6.0,,6.0,,,,,,1752694360.627
5616,ETH-257977609,1752694360820,3,0.07,0.069915,70.12,ETH-25JUL25-3200-C,3357.5,buy,9.0,,9.0,,,,,,1752694360.82
5617,ETH-257980017,1752694774222,0,0.072,0.072548,69.29,ETH-25JUL25-3200-C,3370.81,sell,1.0,,1.0,,,,,,1752694774.222
5618,ETH-257980018,1752694774501,1,0.072,0.072622,69.26,ETH-25JUL25-3200-C,3370.89,sell,4.0,,4.0,,,,,,1752694774.501
5619,ETH-257980019,1752694774501,1,0.072,0.072622,69.26,ETH-25JUL25-3200-C,3370.89,sell,5.0,,5.0,,,,,,1752694774.501
5620,ETH-257980039,1752694781096,1,0.072,0.072792,69.04,ETH-25JUL25-3200-C,3371.49,sell,1.0,,1.0,,,,,,1752694781.096
5621,ETH-257980116,1752694798224,0,0.0725,0.073261,69.14,ETH-25JUL25-3200-C,3373.73,sell,1.0,,1.0,,,,,,1752694798.224
5622,ETH-257980134,1752694803804,1,0.0725,0.073104,69.56,ETH-25JUL25-3200-C,3372.66,buy,1.0,,1.0,,,,,,1752694803.804
5623,ETH-257980221,1752694831499,1,0.0725,0.072891,69.74,ETH-25JUL25-3200-C,3372.34,buy,1.0,,1.0,,,,,,1752694831.499
5624,ETH-257980323,1752694853588,2,0.072,0.072729,69.26,ETH-25JUL25-3200-C,3371.2,sell,1.0,,1.0,,,,,,1752694853.588
5625,ETH-257985229,1752695659403,2,0.0715,0.071271,69.91,ETH-25JUL25-3200-C,3368.12,buy,3.0,,3.0,,,,,,1752695659.403
5626,ETH-257985230,1752695659403,3,0.0715,0.071271,69.91,ETH-25JUL25-3200-C,3368.12,buy,5.0,,5.0,,,,,,1752695659.403
5627,ETH-257985232,1752695661688,2,0.071,0.071233,68.83,ETH-25JUL25-3200-C,3368.45,buy,1.0,,1.0,,,,,,1752695661.688
5628,ETH-257985316,1752695686807,0,0.0725,0.072074,70.41,ETH-25JUL25-3200-C,3371.94,buy,55.0,,55.0,,,,,,1752695686.807
5629,ETH-257985338,1752695695612,2,0.072,0.07212,69.04,ETH-25JUL25-3200-C,3373.06,buy,1.0,,1.0,,,,,,1752695695.612
5630,ETH-257985344,1752695699744,3,0.072,0.072188,69.05,ETH-25JUL25-3200-C,3373.07,sell,1.0,,1.0,,,,,,1752695699.744
5631,ETH-257985374,1752695700848,3,0.072,0.072184,69.04,ETH-25JUL25-3200-C,3373.12,sell,15.0,,15.0,,,,,,1752695700.848
5632,ETH-257985606,1752695739646,2,0.0715,0.071564,68.96,ETH-25JUL25-3200-C,3370.77,buy,1.0,,1.0,,,,,,1752695739.646
5633,ETH-257986126,1752695757167,0,0.0725,0.072907,68.58,ETH-25JUL25-3200-C,3376.81,buy,1.0,,1.0,,,,,,1752695757.167
5634,ETH-257986345,1752695775535,2,0.072,0.072319,68.72,ETH-25JUL25-3200-C,3373.91,buy,1.0,,1.0,,,,,,1752695775.535
5635,ETH-257986430,1752695799243,2,0.0715,0.072076,68.71,ETH-25JUL25-3200-C,3371.51,buy,1.0,,1.0,,,,,,1752695799.243
5636,ETH-257986461,1752695809965,0,0.0725,0.072492,69.24,ETH-25JUL25-3200-C,3375.07,buy,1.0,,1.0,,,,,,1752695809.965
5637,ETH-257986500,1752695817043,1,0.0725,0.072858,68.57,ETH-25JUL25-3200-C,3376.74,buy,1.0,,1.0,,,,,,1752695817.043
5638,ETH-257986668,1752695877842,2,0.072,0.07225,68.74,ETH-25JUL25-3200-C,3373.95,buy,1.0,,1.0,,,,,,1752695877.842
5639,ETH-257986680,1752695883280,3,0.072,0.072325,68.9,ETH-25JUL25-3200-C,3373.49,buy,1.0,,1.0,,,,,,1752695883.28
5640,ETH-257986697,1752695888737,3,0.072,0.072306,68.63,ETH-25JUL25-3200-C,3374.18,buy,1.0,,1.0,,,,,,1752695888.737
5641,ETH-257986786,1752695901098,0,0.0725,0.072977,68.57,ETH-25JUL25-3200-C,3376.77,buy,1.0,,1.0,,,,,,1752695901.098
5642,ETH-257986800,1752695906441,1,0.0725,0.072837,68.64,ETH-25JUL25-3200-C,3376.61,buy,1.0,,1.0,,,,,,1752695906.441
5643,ETH-257987079,1752695956502,0,0.073,0.073134,68.83,ETH-25JUL25-3200-C,3378.6,buy,1.0,,1.0,,,,,,1752695956.502
5644,ETH-257987327,1752695985233,0,0.074,0.074154,69.18,ETH-25JUL25-3200-C,3382.79,buy,1.0,,1.0,,,,,,1752695985.233
5645,ETH-257987552,1752696002522,0,0.0745,0.074536,69.18,ETH-25JUL25-3200-C,3385.24,buy,1.0,,1.0,,,,,,1752696002.522
5646,ETH-257987763,1752696015805,2,0.0735,0.074008,68.4,ETH-25JUL25-3200-C,3382.28,buy,1.0,,1.0,,,,,,1752696015.805
5647,ETH-257987778,1752696022319,3,0.0735,0.073885,68.57,ETH-25JUL25-3200-C,3381.88,buy,1.0,,1.0,,,,,,1752696022.319
5648,ETH-257987869,1752696027307,0,0.074,0.074065,69.26,ETH-25JUL25-3200-C,3382.63,buy,1.0,,1.0,,,,,,1752696027.307
5649,ETH-257987937,1752696037665,1,0.074,0.07437,69.0,ETH-25JUL25-3200-C,3383.29,buy,1.0,,1.0,,,,,,1752696037.665
5650,ETH-257988500,1752696083583,0,0.075,0.075307,69.38,ETH-25JUL25-3200-C,3387.29,buy,1.0,,1.0,,,,,,1752696083.583
5651,ETH-257989993,1752696292632,0,0.076,0.07599,69.54,ETH-25JUL25-3200-C,3392.28,buy,1.0,,1.0,,,,,,1752696292.632
5652,ETH-258006434,1752697433045,0,0.0825,0.081636,71.68,ETH-25JUL25-3200-C,3421.13,sell,1.0,,1.0,,,,,M,1752697433.045
5653,ETH-258012853,1752698104615,2,0.0765,0.077966,65.98,ETH-25JUL25-3200-C,3404.31,sell,1.0,,1.0,,,,,,1752698104.615
5654,ETH-258013479,1752698291729,0,0.078,0.077492,69.83,ETH-25JUL25-3200-C,3402.26,buy,2.0,,2.0,,,,,,1752698291.729
5655,ETH-258013480,1752698291731,1,0.078,0.077492,69.83,ETH-25JUL25-3200-C,3402.26,sell,3.0,,3.0,,,,,,1752698291.731
5656,ETH-258019916,1752699758084,2,0.074,0.0737,69.63,ETH-25JUL25-3200-C,3380.63,sell,2.0,,2.0,,,,,,1752699758.084
5657,ETH-258022624,1752700605831,3,0.074,0.074402,68.74,ETH-25JUL25-3200-C,3384.64,buy,2.0,,2.0,,,,,,1752700605.831
5658,ETH-258023040,1752700895260,0,0.0755,0.075737,69.85,ETH-25JUL25-3200-C,3389.82,buy,2.0,,2.0,,,,,,1752700895.26
5659,ETH-258031034,1752703139046,2,0.069,0.069404,64.71,ETH-25JUL25-3200-C,3371.56,sell,500.0,,500.0,,1.0,BLOCK-211350,,,1752703139.046
5660,ETH-258046125,1752706026161,2,0.0661,0.067164,63.79,ETH-25JUL25-3200-C,3358.35,sell,500.0,,500.0,,1.0,BLOCK-211357,,,1752706026.161
5661,ETH-258046223,1752706042330,2,0.066,0.067291,63.29,ETH-25JUL25-3200-C,3359.14,sell,500.0,,500.0,,1.0,BLOCK-211358,,,1752706042.33
5662,ETH-258046494,1752706095726,2,0.0653,0.066551,63.29,ETH-25JUL25-3200-C,3356.03,sell,500.0,,500.0,,1.0,BLOCK-211359,,,1752706095.726
5663,ETH-258046702,1752706118962,2,0.0647,0.066028,63.0,ETH-25JUL25-3200-C,3354.14,sell,500.0,,500.0,,1.0,BLOCK-211360,,,1752706118.962
5664,ETH-258047245,1752706183363,3,0.0647,0.065857,63.04,ETH-25JUL25-3200-C,3354.08,sell,500.0,,500.0,,1.0,BLOCK-211361,,,1752706183.363
5665,ETH-258047441,1752706217088,2,0.0646,0.065904,62.68,ETH-25JUL25-3200-C,3354.56,sell,500.0,,500.0,,1.0,BLOCK-211362,,,1752706217.088
5666,ETH-258047505,1752706227317,0,0.0647,0.066095,62.46,ETH-25JUL25-3200-C,3355.56,sell,500.0,,500.0,,1.0,BLOCK-211363,,,1752706227.317
5667,ETH-258047775,1752706251889,0,0.065,0.06663,61.98,ETH-25JUL25-3200-C,3358.49,sell,500.0,,500.0,,1.0,BLOCK-211364,,,1752706251.889
5668,ETH-258048463,1752706319003,2,0.064,0.065228,62.47,ETH-25JUL25-3200-C,3352.67,sell,500.0,,500.0,,1.0,BLOCK-211365,,,1752706319.003
5669,ETH-258048782,1752706366002,0,0.0641,0.065059,62.44,ETH-25JUL25-3200-C,3353.18,sell,500.0,,500.0,,1.0,BLOCK-211366,,,1752706366.002
5670,ETH-258049006,1752706395436,0,0.0643,0.065538,61.8,ETH-25JUL25-3200-C,3355.94,sell,500.0,,500.0,,1.0,BLOCK-211367,,,1752706395.436
5671,ETH-258049361,1752706432875,1,0.0643,0.065766,61.25,ETH-25JUL25-3200-C,3357.64,sell,500.0,,500.0,,1.0,BLOCK-211368,,,1752706432.875
5672,ETH-258050007,1752706506960,2,0.0641,0.065632,60.83,ETH-25JUL25-3200-C,3358.06,sell,500.0,,500.0,,1.0,BLOCK-211369,,,1752706506.96
5673,ETH-258051231,1752706701571,0,0.0655,0.06539,63.4,ETH-25JUL25-3200-C,3358.1,buy,1.0,,1.0,,,,,,1752706701.571
5674,ETH-258051785,1752706886837,0,0.0666,0.066471,63.19,ETH-25JUL25-3200-C,3364.18,buy,50.0,ETH-258051784,50.0,ETH-CLAD-25JUL25-3200_3600_4000,,,,,1752706886.837
5675,ETH-258059092,1752710360299,0,0.0695,0.06926,65.32,ETH-25JUL25-3200-C,3372.31,buy,1.0,,1.0,,,,,,1752710360.299
5676,ETH-258059732,1752710637491,0,0.071,0.070697,65.2,ETH-25JUL25-3200-C,3380.28,buy,46.0,,46.0,,,,,,1752710637.491
5677,ETH-258059792,1752710644532,1,0.071,0.070775,65.33,ETH-25JUL25-3200-C,3380.03,buy,4.0,,4.0,,,,,,1752710644.532
5678,ETH-258066641,1752714179252,2,0.0705,0.071174,64.36,ETH-25JUL25-3200-C,3380.25,buy,2.0,,2.0,,,,,,1752714179.252
5679,ETH-258070415,1752716026526,2,0.0675,0.0662,68.08,ETH-25JUL25-3200-C,3354.6,sell,1000.0,,1000.0,,1.0,BLOCK-211391,,,1752716026.526
5680,ETH-258071932,1752716355969,2,0.0645,0.064814,64.32,ETH-25JUL25-3200-C,3349.05,sell,1.0,,1.0,,,,,,1752716355.969
5681,ETH-258077298,1752717743158,2,0.0625,0.062969,64.62,ETH-25JUL25-3200-C,3338.42,sell,1.0,,1.0,,,,,,1752717743.158
5682,ETH-258077459,1752717885015,0,0.063,0.062836,65.79,ETH-25JUL25-3200-C,3337.3,buy,10.0,,10.0,,,,,,1752717885.015
5683,ETH-258090971,1752726746170,0,0.0655,0.064774,67.67,ETH-25JUL25-3200-C,3346.14,buy,1500.0,,1500.0,,1.0,BLOCK-211417,8959.0,,1752726746.17
5684,ETH-258092745,1752728436662,0,0.066,0.065894,67.53,ETH-25JUL25-3200-C,3348.72,buy,9.0,,9.0,,,,,,1752728436.662
5685,ETH-258100193,1752733379587,0,0.0755,0.075608,68.49,ETH-25JUL25-3200-C,3394.84,sell,1.0,,1.0,,,,,,1752733379.587
5686,ETH-258101138,1752733436898,0,0.08,0.079678,70.02,ETH-25JUL25-3200-C,3413.11,buy,10.0,,10.0,,,,,,1752733436.898
5687,ETH-258101576,1752733460297,0,0.0815,0.080285,71.93,ETH-25JUL25-3200-C,3416.34,buy,20.0,,20.0,,,,,,1752733460.297
5688,ETH-258105693,1752733903839,0,0.085,0.084362,73.57,ETH-25JUL25-3200-C,3431.39,buy,1.0,,1.0,,,,,,1752733903.839
5689,ETH-258106466,1752733939401,0,0.087,0.087251,72.4,ETH-25JUL25-3200-C,3443.69,sell,1.0,,1.0,,,,,,1752733939.401
5690,ETH-258106645,1752733963839,2,0.086,0.086136,72.52,ETH-25JUL25-3200-C,3438.9,sell,1.0,,1.0,,,,,,1752733963.839
5691,ETH-258109281,1752734480577,3,0.086,0.085437,76.29,ETH-25JUL25-3200-C,3430.56,buy,1.0,,1.0,,,,,,1752734480.577
5692,ETH-258109781,1752734593386,0,0.087,0.087041,75.94,ETH-25JUL25-3200-C,3436.39,sell,1.0,,1.0,,,,,,1752734593.386
5693,ETH-258110385,1752734776737,0,0.0875,0.08754,76.75,ETH-25JUL25-3200-C,3437.0,sell,1.0,,1.0,,,,,,1752734776.737
5694,ETH-258110803,1752734917814,2,0.087,0.087111,76.79,ETH-25JUL25-3200-C,3434.39,sell,1.0,,1.0,,,,,,1752734917.814
