trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,unix_sec
734,ETH-259071114,1753160200175,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,20.0,20.0,,,,,,1753160200.175
735,ETH-259071115,1753160200177,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,20.0,20.0,,,,,,1753160200.177
736,ETH-259071116,1753160200180,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,20.0,20.0,,,,,,1753160200.18
737,ETH-259071117,1753160200187,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,60.0,60.0,,,,,,1753160200.187
738,ETH-259071118,1753160200190,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,60.0,60.0,,,,,,1753160200.19
739,ETH-259071119,1753160200193,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,60.0,60.0,,,,,,1753160200.193
740,ETH-259071120,1753160200196,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,20.0,20.0,,,,,,1753160200.196
741,ETH-259073340,1753160435690,2,0.0145,0.014113,77.99,ETH-25JUL25-3800-C,3662.99,buy,1.0,1.0,,,,,,1753160435.69
742,ETH-259076609,1753161223972,0,0.016,0.015877,76.52,ETH-25JUL25-3800-C,3685.33,buy,2.0,2.0,,,,,,1753161223.972
743,ETH-259082666,1753163873558,2,0.0155,0.016047,73.67,ETH-25JUL25-3800-C,3691.58,sell,18.0,18.0,,,,,,1753163873.558
744,ETH-259086964,1753166852092,0,0.016,0.01598,74.38,ETH-25JUL25-3800-C,3695.93,buy,2.0,2.0,,,,,,1753166852.092
745,ETH-259087022,1753166879897,1,0.016,0.015906,74.71,ETH-25JUL25-3800-C,3694.86,buy,10.0,10.0,,,,,,1753166879.897
746,ETH-259090171,1753169196631,0,0.0175,0.017402,74.29,ETH-25JUL25-3800-C,3713.17,sell,1.0,1.0,,,,,,1753169196.631
747,ETH-259092209,1753170597165,2,0.0155,0.015562,73.86,ETH-25JUL25-3800-C,3694.83,sell,1.0,1.0,,,,,,1753170597.165
748,ETH-259093555,1753170980308,2,0.014,0.013944,73.99,ETH-25JUL25-3800-C,3677.92,sell,1.0,1.0,,,,,,1753170980.308
749,ETH-259095439,1753171648056,2,0.012,0.012202,73.31,ETH-25JUL25-3800-C,3656.37,sell,1.0,1.0,,,,,,1753171648.056
750,ETH-259095620,1753171651791,3,0.012,0.011846,75.34,ETH-25JUL25-3800-C,3648.57,sell,1.0,1.0,,,,,,1753171651.791
751,ETH-259095991,1753171669317,2,0.0115,0.011349,74.19,ETH-25JUL25-3800-C,3646.42,sell,1.0,1.0,,,,,,1753171669.317
752,ETH-259096126,1753171689170,3,0.0115,0.011218,74.63,ETH-25JUL25-3800-C,3644.37,sell,1.0,1.0,,,,,,1753171689.17
753,ETH-259096563,1753171785588,0,0.012,0.011712,74.88,ETH-25JUL25-3800-C,3649.87,sell,1.0,1.0,,,,,,1753171785.588
754,ETH-259097099,1753171999506,2,0.0115,0.011317,74.67,ETH-25JUL25-3800-C,3644.49,sell,1.0,1.0,,,,,,1753171999.506
755,ETH-259097100,1753171999506,3,0.0115,0.011317,74.67,ETH-25JUL25-3800-C,3644.49,sell,1.0,1.0,,,,,,1753171999.506
756,ETH-259097235,1753172038412,3,0.0115,0.011497,74.14,ETH-25JUL25-3800-C,3646.56,sell,1.0,1.0,,,,,,1753172038.412
757,ETH-259097397,1753172101528,3,0.0115,0.011081,75.27,ETH-25JUL25-3800-C,3641.98,sell,1.0,1.0,,,,,,1753172101.528
758,ETH-259099063,1753172328880,2,0.011,0.01096,74.16,ETH-25JUL25-3800-C,3639.31,buy,1.0,1.0,,,,,,1753172328.88
759,ETH-259101209,1753172759710,2,0.01,0.01013,73.52,ETH-25JUL25-3800-C,3628.18,sell,9.0,9.0,,,,,,1753172759.71
760,ETH-259101371,1753172770821,3,0.01,0.009874,74.21,ETH-25JUL25-3800-C,3625.35,sell,4.0,4.0,,,,,,1753172770.821
761,ETH-259101428,1753172777124,3,0.01,0.009994,73.89,ETH-25JUL25-3800-C,3626.79,sell,2.0,2.0,,,,,,1753172777.124
762,ETH-259101989,1753172936078,3,0.01,0.010367,72.74,ETH-25JUL25-3800-C,3632.25,sell,20.0,20.0,,,,,,1753172936.078
763,ETH-259102024,1753172949612,3,0.01,0.010314,72.8,ETH-25JUL25-3800-C,3631.95,sell,5.0,5.0,,,,,,1753172949.612
764,ETH-259102025,1753172949612,3,0.01,0.010314,72.8,ETH-25JUL25-3800-C,3631.95,sell,2.0,2.0,,,,,,1753172949.612
765,ETH-259102415,1753173067118,3,0.01,0.010167,72.31,ETH-25JUL25-3800-C,3633.45,buy,10.0,10.0,,,,,,1753173067.118
766,ETH-259102416,1753173067118,3,0.01,0.010167,72.31,ETH-25JUL25-3800-C,3633.45,buy,1.0,1.0,,,,,,1753173067.118
767,ETH-259104715,1753173646544,0,0.011,0.010874,72.85,ETH-25JUL25-3800-C,3645.02,sell,12.0,12.0,,,,,,1753173646.544
768,ETH-259104946,1753173750245,0,0.0115,0.011374,73.53,ETH-25JUL25-3800-C,3648.93,sell,138.0,138.0,,,,,,1753173750.245
769,ETH-259108080,1753174755628,2,0.011,0.010954,71.86,ETH-25JUL25-3800-C,3650.35,buy,1.0,1.0,,,,,,1753174755.628
770,ETH-259108930,1753175187120,2,0.0095,0.009881,70.31,ETH-25JUL25-3800-C,3636.05,sell,3.0,3.0,,,,,,1753175187.12
771,ETH-259108935,1753175187847,3,0.0095,0.009881,70.31,ETH-25JUL25-3800-C,3636.05,sell,3.0,3.0,,,,,,1753175187.847
772,ETH-259108936,1753175187847,3,0.0095,0.009881,70.31,ETH-25JUL25-3800-C,3636.05,sell,40.0,40.0,,,,,,1753175187.847
773,ETH-259109263,1753175320348,3,0.0095,0.009677,71.05,ETH-25JUL25-3800-C,3632.99,sell,9.0,9.0,,,,,,1753175320.348
774,ETH-259109264,1753175320354,3,0.0095,0.009677,71.05,ETH-25JUL25-3800-C,3632.99,buy,8.0,8.0,,,,,,1753175320.354
775,ETH-259109265,1753175320358,3,0.0095,0.009677,71.05,ETH-25JUL25-3800-C,3632.99,buy,2.0,2.0,,,,,,1753175320.358
776,ETH-259109313,1753175328360,3,0.0095,0.009679,71.11,ETH-25JUL25-3800-C,3632.72,buy,1.0,1.0,,,,,,1753175328.36
777,ETH-259109641,1753175459065,2,0.009,0.009615,69.65,ETH-25JUL25-3800-C,3631.44,sell,47.0,47.0,,,,,,1753175459.065
778,ETH-259109642,1753175459065,3,0.009,0.009615,69.65,ETH-25JUL25-3800-C,3631.44,sell,3.0,3.0,,,,,,1753175459.065
779,ETH-259109765,1753175493543,0,0.01,0.009774,72.45,ETH-25JUL25-3800-C,3634.14,buy,25.0,25.0,,,,,,1753175493.543
780,ETH-259112016,1753176082005,2,0.0085,0.008681,69.38,ETH-25JUL25-3800-C,3625.02,buy,1.0,1.0,,,,,,1753176082.005
781,ETH-259112709,1753176300918,0,0.009,0.008988,69.77,ETH-25JUL25-3800-C,3630.91,buy,1.0,1.0,,,,,,1753176300.918
783,ETH-259113253,1753176405165,1,0.0095,0.009615,69.0,ETH-25JUL25-3800-C,3641.43,buy,2.0,2.0,,,,,,1753176405.165
782,ETH-259113252,1753176405165,0,0.0095,0.009615,69.0,ETH-25JUL25-3800-C,3641.43,buy,10.0,10.0,,,,,,1753176405.165
784,ETH-259113261,1753176405195,1,0.0095,0.009615,69.0,ETH-25JUL25-3800-C,3641.43,buy,8.0,8.0,,,,,,1753176405.195
785,ETH-259113294,1753176412560,0,0.01,0.009836,70.11,ETH-25JUL25-3800-C,3643.81,buy,1.0,1.0,,,,,,1753176412.56
786,ETH-259113967,1753176558803,1,0.01,0.009901,69.89,ETH-25JUL25-3800-C,3645.32,buy,1.0,1.0,,,,,,1753176558.803
787,ETH-259114244,1753176703343,2,0.0095,0.009969,67.7,ETH-25JUL25-3800-C,3647.52,sell,52.0,52.0,,,,,,1753176703.343
788,ETH-259114429,1753176866523,0,0.01,0.010066,69.2,ETH-25JUL25-3800-C,3648.56,buy,2.0,2.0,,,,,,1753176866.523
789,ETH-259114430,1753176866525,1,0.01,0.010066,69.2,ETH-25JUL25-3800-C,3648.56,sell,1.0,1.0,,,,,,1753176866.525
790,ETH-259114841,1753177036009,0,0.0105,0.0106,68.87,ETH-25JUL25-3800-C,3656.55,sell,1.0,1.0,,,,,,1753177036.009
791,ETH-259116705,1753177854548,1,0.0105,0.010644,67.87,ETH-25JUL25-3800-C,3661.39,sell,1.0,1.0,,,,,,1753177854.548
792,ETH-259118616,1753178974281,0,0.011,0.010961,68.17,ETH-25JUL25-3800-C,3667.45,sell,1.0,1.0,,,,,,1753178974.281
793,ETH-259118684,1753179075119,2,0.0105,0.011094,66.03,ETH-25JUL25-3800-C,3669.62,sell,2.0,2.0,,,,,,1753179075.119
794,ETH-259120662,1753180225759,0,0.0115,0.011494,67.48,ETH-25JUL25-3800-C,3677.17,buy,12.0,12.0,,,,,,1753180225.759
795,ETH-259121849,1753181331736,0,0.0125,0.01221,68.49,ETH-25JUL25-3800-C,3686.3,buy,1.0,1.0,,,,,,1753181331.736
796,ETH-259121892,1753181422804,1,0.0125,0.012276,68.15,ETH-25JUL25-3800-C,3687.5,buy,5.0,5.0,,,,,,1753181422.804
797,ETH-259121965,1753181492955,1,0.0125,0.012489,67.47,ETH-25JUL25-3800-C,3689.96,sell,1.0,1.0,,,,,,1753181492.955
798,ETH-259121999,1753181564447,1,0.0125,0.012563,67.26,ETH-25JUL25-3800-C,3690.83,sell,2.0,2.0,,,,,,1753181564.447
799,ETH-259123014,1753182132910,1,0.0125,0.012537,67.28,ETH-25JUL25-3800-C,3691.41,sell,5.0,5.0,,,,,,1753182132.91
800,ETH-259123018,1753182133168,1,0.0125,0.012527,67.31,ETH-25JUL25-3800-C,3691.28,sell,3.0,3.0,,,,,,1753182133.168
801,ETH-259123477,1753182523953,0,0.0135,0.013459,67.26,ETH-25JUL25-3800-C,3702.32,buy,2.0,2.0,,,,,,1753182523.953
802,ETH-259125049,1753183519811,2,0.0125,0.013024,65.51,ETH-25JUL25-3800-C,3698.79,sell,1.0,1.0,,,,,,1753183519.811
803,ETH-259125937,1753183888599,3,0.0125,0.012861,66.14,ETH-25JUL25-3800-C,3697.01,sell,6.0,6.0,,,,,,1753183888.599
804,ETH-259125938,1753183888651,3,0.0125,0.012861,66.14,ETH-25JUL25-3800-C,3697.01,sell,10.0,10.0,,,,,,1753183888.651
805,ETH-259126732,1753184719611,0,0.013,0.013227,66.41,ETH-25JUL25-3800-C,3701.82,sell,20.0,20.0,,,,,,1753184719.611
806,ETH-259129204,1753186233958,0,0.014,0.014002,68.4,ETH-25JUL25-3800-C,3706.5,sell,15.0,15.0,,,,,,1753186233.958
807,ETH-259129255,1753186330239,0,0.0145,0.014197,69.47,ETH-25JUL25-3800-C,3708.14,buy,1.0,1.0,,,,,,1753186330.239
808,ETH-259130405,1753187538430,2,0.013,0.012927,68.86,ETH-25JUL25-3800-C,3694.86,buy,2.0,2.0,,,,,,1753187538.43
809,ETH-259130888,1753187830192,0,0.014,0.014214,67.82,ETH-25JUL25-3800-C,3709.24,sell,33.0,33.0,,,,,,1753187830.192
810,ETH-259131833,1753189127670,2,0.0135,0.013773,67.59,ETH-25JUL25-3800-C,3704.97,sell,1.0,1.0,,,,,,1753189127.67
811,ETH-259131933,1753189318218,0,0.014,0.013823,68.93,ETH-25JUL25-3800-C,3706.03,buy,3.0,3.0,,,,,,1753189318.218
812,ETH-259133930,1753190691349,2,0.013,0.012967,68.57,ETH-25JUL25-3800-C,3697.03,buy,2.0,2.0,,,,,,1753190691.349
814,ETH-259138811,1753191948825,3,0.012,0.012261,68.31,ETH-25JUL25-3800-C,3687.21,sell,20.0,20.0,,,,,,1753191948.825
813,ETH-259138810,1753191948825,2,0.012,0.012261,68.31,ETH-25JUL25-3800-C,3687.21,sell,21.0,21.0,,,,,,1753191948.825
815,ETH-259138812,1753191948827,3,0.012,0.012261,68.31,ETH-25JUL25-3800-C,3687.21,buy,9.0,9.0,,,,,,1753191948.827
816,ETH-259139249,1753192110529,2,0.011,0.011156,68.6,ETH-25JUL25-3800-C,3673.85,buy,50.0,50.0,,,,,,1753192110.529
817,ETH-259141345,1753192395233,2,0.0095,0.009478,69.18,ETH-25JUL25-3800-C,3651.2,sell,1.0,1.0,,,,,,1753192395.233
818,ETH-259141346,1753192395238,3,0.0095,0.009478,69.18,ETH-25JUL25-3800-C,3651.2,buy,151.0,151.0,,,,,,1753192395.238
819,ETH-259141347,1753192395255,3,0.0095,0.009478,69.18,ETH-25JUL25-3800-C,3651.2,buy,1.0,1.0,,,,,,1753192395.255
820,ETH-259141389,1753192398401,3,0.0095,0.009454,69.09,ETH-25JUL25-3800-C,3651.55,buy,200.0,200.0,,,,,,1753192398.401
821,ETH-259141390,1753192398416,3,0.0095,0.009454,69.09,ETH-25JUL25-3800-C,3651.55,buy,128.0,128.0,,,,,,1753192398.416
822,ETH-259141391,1753192398423,3,0.0095,0.009454,69.09,ETH-25JUL25-3800-C,3651.55,buy,19.0,19.0,,,,,,1753192398.423
824,ETH-259141544,1753192430047,1,0.01,0.009644,70.15,ETH-25JUL25-3800-C,3654.14,buy,94.0,94.0,,,,,,1753192430.047
825,ETH-259141545,1753192430047,0,0.0105,0.009644,71.87,ETH-25JUL25-3800-C,3654.14,buy,100.0,100.0,,,,,,1753192430.047
