trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,liquidation,combo_trade_id,unix_sec
1463,ETH-256842613,1752021976604,1,0.017,0.016662,62.09,ETH-25JUL25-2900-C,2610.74,buy,12.0,12.0,,,,,,,1752021976.604
1464,ETH-256842614,1752021976604,1,0.017,0.016662,62.09,ETH-25JUL25-2900-C,2610.74,buy,55.0,55.0,,,,,,,1752021976.604
1465,ETH-256842615,1752021976604,1,0.017,0.016662,62.09,ETH-25JUL25-2900-C,2610.74,buy,2.0,2.0,,,,,,,1752021976.604
1467,ETH-256842722,1752022249585,1,0.0175,0.016889,62.92,ETH-25JUL25-2900-C,2610.11,buy,126.0,126.0,,,,,,,1752022249.585
1466,ETH-256842721,1752022249585,0,0.0175,0.016889,62.92,ETH-25JUL25-2900-C,2610.11,buy,125.0,125.0,,,,,,,1752022249.585
1469,ETH-256842724,1752022249594,1,0.0175,0.016889,62.92,ETH-25JUL25-2900-C,2610.11,buy,12.0,12.0,,,,,,,1752022249.594
1468,ETH-256842723,1752022249594,1,0.0175,0.016889,62.92,ETH-25JUL25-2900-C,2610.11,buy,40.0,40.0,,,,,,,1752022249.594
1470,ETH-256843046,1752022604409,1,0.0175,0.017655,62.3,ETH-25JUL25-2900-C,2614.12,sell,80.0,80.0,,,,,,,1752022604.409
1471,ETH-256843047,1752022604409,1,0.0175,0.017655,62.3,ETH-25JUL25-2900-C,2614.12,sell,325.0,325.0,,,,,,,1752022604.409
1472,ETH-256847298,1752029140276,2,0.0165,0.016755,61.86,ETH-25JUL25-2900-C,2607.85,sell,1.0,1.0,,,,,,,1752029140.276
1473,ETH-256847299,1752029140279,3,0.0165,0.016755,61.86,ETH-25JUL25-2900-C,2607.85,buy,4.0,4.0,,,,,,,1752029140.279
1474,ETH-256847460,1752029588191,3,0.0165,0.016494,62.21,ETH-25JUL25-2900-C,2605.44,buy,1.0,1.0,,,,,,,1752029588.191
1475,ETH-256847487,1752029685250,3,0.0165,0.016449,62.29,ETH-25JUL25-2900-C,2604.83,buy,1.0,1.0,,,,,,,1752029685.25
1476,ETH-256850634,1752036598125,3,0.0165,0.016418,62.89,ETH-25JUL25-2900-C,2601.06,buy,250.0,250.0,2.0,BLOCK-209223,ETH-CDIAG-25JUL25_11JUL25-2900_2700,,,,1752036598.125
1477,ETH-256852393,1752039355972,0,0.0175,0.017304,63.12,ETH-25JUL25-2900-C,2611.67,buy,1.0,1.0,,,,,,,1752039355.972
1478,ETH-256854858,1752039558258,0,0.02,0.019379,63.24,ETH-25JUL25-2900-C,2639.38,sell,1.0,1.0,,,,,,,1752039558.258
1479,ETH-256858089,1752041034899,2,0.018,0.01857,62.17,ETH-25JUL25-2900-C,2625.85,sell,1.0,1.0,,,,,,,1752041034.899
1480,ETH-256858539,1752041488921,3,0.018,0.018148,62.83,ETH-25JUL25-2900-C,2620.95,buy,10.0,10.0,,,,,,,1752041488.921
1481,ETH-256861214,1752046002191,3,0.018,0.018786,61.95,ETH-25JUL25-2900-C,2627.4,sell,10.0,10.0,,,,,,,1752046002.191
1482,ETH-256866120,1752051503025,2,0.016,0.016319,60.98,ETH-25JUL25-2900-C,2613.12,sell,10.0,10.0,,,,,,,1752051503.025
1483,ETH-256866156,1752051517500,3,0.016,0.01625,61.06,ETH-25JUL25-2900-C,2612.55,sell,10.0,10.0,,,,,,,1752051517.5
1484,ETH-256866179,1752051529984,3,0.016,0.016294,60.99,ETH-25JUL25-2900-C,2613.03,sell,10.0,10.0,,,,,,,1752051529.984
1485,ETH-256866203,1752051552403,0,0.0165,0.016373,61.62,ETH-25JUL25-2900-C,2614.13,buy,1.0,1.0,,,,,,,1752051552.403
1486,ETH-256867366,1752052206206,2,0.016,0.015991,61.51,ETH-25JUL25-2900-C,2609.15,buy,1.0,1.0,,,,,,,1752052206.206
1487,ETH-256867762,1752052298809,3,0.016,0.015829,61.83,ETH-25JUL25-2900-C,2606.78,buy,11.0,11.0,,,,,,,1752052298.809
1488,ETH-256868372,1752053243828,3,0.016,0.016242,61.17,ETH-25JUL25-2900-C,2611.91,buy,10.0,10.0,,,,,,,1752053243.828
1489,ETH-256868697,1752054440718,0,0.0165,0.016174,61.98,ETH-25JUL25-2900-C,2611.77,buy,1.0,1.0,,,,,,,1752054440.718
1490,ETH-256870060,1752058090650,0,0.0167,0.016785,61.46,ETH-25JUL25-2900-C,2619.06,sell,100.0,100.0,4.0,BLOCK-209254,,,,,1752058090.65
1491,ETH-256870343,1752058945056,2,0.0165,0.016826,61.18,ETH-25JUL25-2900-C,2619.08,sell,1.0,1.0,,,,,,,1752058945.056
1492,ETH-256870419,1752059012311,3,0.0165,0.016988,60.9,ETH-25JUL25-2900-C,2621.09,sell,1.0,1.0,,,,,,,1752059012.311
1493,ETH-256872105,1752061208904,0,0.017,0.017003,61.93,ETH-25JUL25-2900-C,2619.91,buy,1.0,1.0,,,,,,,1752061208.904
1494,ETH-256873295,1752062440197,0,0.0175,0.017695,61.74,ETH-25JUL25-2900-C,2626.86,sell,1.0,1.0,,,,,,,1752062440.197
1495,ETH-256873429,1752062510562,1,0.0175,0.017507,62.03,ETH-25JUL25-2900-C,2624.73,buy,1.0,1.0,,,,,,,1752062510.562
1496,ETH-256873439,1752062516197,1,0.0175,0.017498,62.08,ETH-25JUL25-2900-C,2624.42,buy,1.0,1.0,,,,,,,1752062516.197
1497,ETH-256874298,1752062994567,0,0.0185,0.018344,62.41,ETH-25JUL25-2900-C,2633.38,buy,1.0,1.0,,,,,,,1752062994.567
1498,ETH-256874676,1752063035647,0,0.019,0.018791,62.51,ETH-25JUL25-2900-C,2638.07,buy,100.0,100.0,,,,,,,1752063035.647
1499,ETH-256874754,1752063044341,1,0.019,0.01909,62.04,ETH-25JUL25-2900-C,2641.38,sell,96.0,96.0,,,,,,,1752063044.341
1500,ETH-256874755,1752063044349,1,0.019,0.019119,62.03,ETH-25JUL25-2900-C,2641.46,sell,2.0,2.0,,,,,,,1752063044.349
1501,ETH-256875037,1752063110081,1,0.019,0.018886,62.35,ETH-25JUL25-2900-C,2639.19,buy,1.0,1.0,,,,,,,1752063110.081
1502,ETH-256875899,1752063226011,0,0.0195,0.019476,62.21,ETH-25JUL25-2900-C,2645.9,buy,1.0,1.0,,,,,,,1752063226.011
1503,ETH-256875943,1752063243038,1,0.0195,0.019452,62.25,ETH-25JUL25-2900-C,2645.61,buy,1.0,1.0,,,,,,,1752063243.038
1506,ETH-256876111,1752063261727,1,0.02,0.019872,62.41,ETH-25JUL25-2900-C,2649.68,buy,100.0,100.0,,,,,,,1752063261.727
1504,ETH-256876109,1752063261727,0,0.02,0.019872,62.41,ETH-25JUL25-2900-C,2649.68,buy,104.0,104.0,,,,,,,1752063261.727
1505,ETH-256876110,1752063261727,1,0.02,0.019872,62.41,ETH-25JUL25-2900-C,2649.68,buy,1.0,1.0,,,,,,,1752063261.727
1507,ETH-256876615,1752063362135,1,0.02,0.01981,62.45,ETH-25JUL25-2900-C,2649.41,sell,150.0,150.0,,,,,,,1752063362.135
1508,ETH-256877741,1752063493071,0,0.0205,0.020331,62.77,ETH-25JUL25-2900-C,2652.16,buy,1.0,1.0,,,,,,,1752063493.071
1509,ETH-256880764,1752064199051,0,0.022,0.021643,63.27,ETH-25JUL25-2900-C,2662.92,sell,4.0,4.0,,,,,,,1752064199.051
1510,ETH-256880775,1752064201916,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064201.916
1511,ETH-256880782,1752064202244,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,4.0,4.0,,,,,,,1752064202.244
1512,ETH-256880783,1752064202249,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.249
1513,ETH-256880784,1752064202317,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.317
1514,ETH-256880787,1752064202324,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,4.0,4.0,,,,,,,1752064202.324
1515,ETH-256880789,1752064202329,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.329
1516,ETH-256880791,1752064202334,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,5.0,5.0,,,,,,,1752064202.334
1517,ETH-256880792,1752064202338,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.338
1518,ETH-256880793,1752064202341,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,2.0,2.0,,,,,,,1752064202.341
1519,ETH-256880796,1752064202376,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,2.0,2.0,,,,,,,1752064202.376
1520,ETH-256880799,1752064202395,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.395
1521,ETH-256880801,1752064202418,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,2.0,2.0,,,,,,,1752064202.418
1522,ETH-256880803,1752064202504,1,0.022,0.0217,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.504
1523,ETH-256880808,1752064202610,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.61
1524,ETH-256880809,1752064202613,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,2.0,2.0,,,,,,,1752064202.613
1525,ETH-256880810,1752064202617,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.617
1526,ETH-256880811,1752064202622,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.622
1527,ETH-256880817,1752064202646,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,2.0,2.0,,,,,,,1752064202.646
1528,ETH-256880818,1752064202652,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.652
1529,ETH-256880819,1752064202658,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.658
1530,ETH-256880825,1752064202698,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.698
1531,ETH-256880826,1752064202703,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,1.0,1.0,,,,,,,1752064202.703
1532,ETH-256880827,1752064202708,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,3.0,3.0,,,,,,,1752064202.708
1533,ETH-256880828,1752064202715,1,0.022,0.021764,63.19,ETH-25JUL25-2900-C,2663.46,sell,3.0,3.0,,,,,,,1752064202.715
1534,ETH-256880837,1752064204459,1,0.022,0.021769,63.33,ETH-25JUL25-2900-C,2662.49,buy,49.0,49.0,,,,,,,1752064204.459
1535,ETH-256881741,1752064589500,1,0.022,0.022008,63.22,ETH-25JUL25-2900-C,2663.37,sell,1.0,1.0,,,,,,,1752064589.5
1536,ETH-256884390,1752066115429,1,0.022,0.022191,63.58,ETH-25JUL25-2900-C,2661.19,sell,11.0,11.0,,,,,,,1752066115.429
1537,ETH-256885428,1752066596817,1,0.022,0.022149,63.52,ETH-25JUL25-2900-C,2661.72,sell,30.0,30.0,,,,,,,1752066596.817
1538,ETH-256885754,1752066744776,0,0.0225,0.022497,63.72,ETH-25JUL25-2900-C,2665.22,buy,21.0,21.0,,,,,,,1752066744.776
1539,ETH-256885755,1752066744776,1,0.0225,0.022497,63.72,ETH-25JUL25-2900-C,2665.22,buy,1.0,1.0,,,,,,,1752066744.776
1540,ETH-256885803,1752066747598,1,0.0225,0.022653,63.48,ETH-25JUL25-2900-C,2666.88,buy,100.0,100.0,,,,,,,1752066747.598
1541,ETH-256886001,1752066812679,1,0.0225,0.022445,63.84,ETH-25JUL25-2900-C,2664.76,buy,1.0,1.0,,,,,,,1752066812.679
1542,ETH-256886390,1752067089434,1,0.0225,0.022386,63.88,ETH-25JUL25-2900-C,2664.34,buy,1.0,1.0,,,,,,,1752067089.434
1543,ETH-256886478,1752067190759,1,0.0225,0.022126,64.25,ETH-25JUL25-2900-C,2661.76,buy,1.0,1.0,,,,,,,1752067190.759
1544,ETH-256886815,1752067469422,2,0.022,0.022235,63.39,ETH-25JUL25-2900-C,2662.68,buy,1.0,1.0,,,,,,,1752067469.422
1545,ETH-256888107,1752068099852,3,0.022,0.021947,63.83,ETH-25JUL25-2900-C,2659.97,buy,1.0,1.0,,,,,,,1752068099.852
1546,ETH-256888687,1752068292009,3,0.022,0.022281,63.47,ETH-25JUL25-2900-C,2662.44,sell,163.0,163.0,,,,,,,1752068292.009
1547,ETH-256888688,1752068292009,3,0.022,0.022281,63.47,ETH-25JUL25-2900-C,2662.44,sell,59.0,59.0,,,,,,,1752068292.009
1548,ETH-256894363,1752070980512,3,0.022,0.021984,63.35,ETH-25JUL25-2900-C,2663.82,buy,1.0,1.0,,,,,,,1752070980.512
1549,ETH-256894364,1752070980683,3,0.022,0.021984,63.35,ETH-25JUL25-2900-C,2663.82,buy,1.0,1.0,,,,,,,1752070980.683
1553,ETH-256896515,1752071687671,3,0.0205,0.020109,63.79,ETH-25JUL25-2900-C,2645.26,buy,100.0,100.0,,,,,,,1752071687.671
1555,ETH-256896517,1752071687671,3,0.0205,0.020109,63.79,ETH-25JUL25-2900-C,2645.26,buy,240.0,240.0,,,,,,,1752071687.671
1550,ETH-256896512,1752071687671,2,0.0205,0.020109,63.79,ETH-25JUL25-2900-C,2645.26,buy,97.0,97.0,,,,,,,1752071687.671
1552,ETH-256896514,1752071687671,3,0.0205,0.020109,63.79,ETH-25JUL25-2900-C,2645.26,buy,10.0,10.0,,,,,,,1752071687.671
1554,ETH-256896516,1752071687671,3,0.0205,0.020109,63.79,ETH-25JUL25-2900-C,2645.26,buy,52.0,52.0,,,,,,,1752071687.671
1551,ETH-256896513,1752071687671,3,0.0205,0.020109,63.79,ETH-25JUL25-2900-C,2645.26,buy,1.0,1.0,,,,,,,1752071687.671
1556,ETH-256896611,1752071719933,2,0.02,0.019857,63.57,ETH-25JUL25-2900-C,2641.71,sell,4.0,4.0,,,,,,,1752071719.933
1557,ETH-256896620,1752071729455,3,0.02,0.019937,63.77,ETH-25JUL25-2900-C,2640.31,sell,145.0,145.0,,,,,,,1752071729.455
1558,ETH-256896633,1752071736071,3,0.02,0.019928,63.77,ETH-25JUL25-2900-C,2640.31,sell,11.0,11.0,,,,,,,1752071736.071
1559,ETH-256896639,1752071737861,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,3.0,3.0,,,,,,,1752071737.861
1560,ETH-256896640,1752071738115,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,2.0,2.0,,,,,,,1752071738.115
1561,ETH-256896641,1752071738120,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,1.0,1.0,,,,,,,1752071738.12
1562,ETH-256896643,1752071738127,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,1.0,1.0,,,,,,,1752071738.127
1563,ETH-256896644,1752071738132,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,5.0,5.0,,,,,,,1752071738.132
1564,ETH-256896645,1752071738136,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,1.0,1.0,,,,,,,1752071738.136
1565,ETH-256896647,1752071738194,3,0.02,0.019912,63.82,ETH-25JUL25-2900-C,2640.01,sell,1.0,1.0,,,,,,,1752071738.194
1566,ETH-256896650,1752071738281,3,0.02,0.019898,63.83,ETH-25JUL25-2900-C,2639.88,sell,6.0,6.0,,,,,,,1752071738.281
1567,ETH-256896651,1752071738285,3,0.02,0.019898,63.83,ETH-25JUL25-2900-C,2639.88,sell,1.0,1.0,,,,,,,1752071738.285
1568,ETH-256896652,1752071738924,3,0.02,0.019898,63.83,ETH-25JUL25-2900-C,2639.88,sell,1.0,1.0,,,,,,,1752071738.924
1569,ETH-256896653,1752071738934,3,0.02,0.019898,63.83,ETH-25JUL25-2900-C,2639.88,sell,1.0,1.0,,,,,,,1752071738.934
1570,ETH-256896654,1752071738981,3,0.02,0.019898,63.83,ETH-25JUL25-2900-C,2639.88,sell,7.0,7.0,,,,,,,1752071738.981
1571,ETH-256896656,1752071739088,3,0.02,0.019898,63.83,ETH-25JUL25-2900-C,2639.88,sell,2.0,2.0,,,,,,,1752071739.088
1572,ETH-256896657,1752071740158,3,0.02,0.019893,63.85,ETH-25JUL25-2900-C,2639.8,sell,2.0,2.0,,,,,,,1752071740.158
1573,ETH-256896658,1752071740161,3,0.02,0.019893,63.85,ETH-25JUL25-2900-C,2639.8,sell,1.0,1.0,,,,,,,1752071740.161
1574,ETH-256896659,1752071741017,3,0.02,0.019891,63.89,ETH-25JUL25-2900-C,2639.48,sell,1.0,1.0,,,,,,,1752071741.017
1575,ETH-256896660,1752071741699,3,0.02,0.019867,63.91,ETH-25JUL25-2900-C,2639.38,sell,1.0,1.0,,,,,,,1752071741.699
1576,ETH-256896661,1752071742587,0,0.0205,0.019867,64.65,ETH-25JUL25-2900-C,2639.32,buy,10.0,10.0,,,,,,,1752071742.587
1577,ETH-256896693,1752071751941,2,0.02,0.01991,63.96,ETH-25JUL25-2900-C,2639.01,sell,1.0,1.0,,,,,,,1752071751.941
1578,ETH-256896742,1752071758240,3,0.02,0.019949,63.99,ETH-25JUL25-2900-C,2638.81,sell,14.0,14.0,,,,,,,1752071758.24
1579,ETH-256896743,1752071758644,3,0.02,0.019915,64.14,ETH-25JUL25-2900-C,2637.73,sell,222.0,222.0,,,,,,,1752071758.644
1580,ETH-256896757,1752071767385,3,0.02,0.019903,64.11,ETH-25JUL25-2900-C,2637.97,sell,1.0,1.0,,,,,,,1752071767.385
1581,ETH-256896758,1752071767888,3,0.02,0.019903,64.11,ETH-25JUL25-2900-C,2637.97,sell,50.0,50.0,,,,,,,1752071767.888
1582,ETH-256896767,1752071773065,3,0.02,0.019935,64.12,ETH-25JUL25-2900-C,2637.88,sell,15.0,15.0,,,,,,,1752071773.065
1584,ETH-256898308,1752072544517,3,0.019,0.019004,63.17,ETH-25JUL25-2900-C,2634.01,sell,10.0,10.0,,,,,,,1752072544.517
1583,ETH-256898307,1752072544517,2,0.019,0.019004,63.17,ETH-25JUL25-2900-C,2634.01,sell,10.0,10.0,,,,,,,1752072544.517
1585,ETH-256898370,1752072545554,3,0.019,0.019006,63.35,ETH-25JUL25-2900-C,2632.66,sell,3.0,3.0,,,,,,,1752072545.554
1586,ETH-256898388,1752072546738,3,0.019,0.018885,63.57,ETH-25JUL25-2900-C,2631.1,sell,1.0,1.0,,,,,,,1752072546.738
1587,ETH-256899440,1752072970041,0,0.0195,0.019245,63.4,ETH-25JUL25-2900-C,2637.95,buy,500.0,500.0,,,,,,,1752072970.041
1588,ETH-256902103,1752075749211,0,0.0205,0.020283,63.17,ETH-25JUL25-2900-C,2651.18,buy,1.0,1.0,,,,,,,1752075749.211
1589,ETH-256902104,1752075758015,1,0.0205,0.020268,63.27,ETH-25JUL25-2900-C,2650.46,buy,1.0,1.0,,,,,,,1752075758.015
1590,ETH-256905888,1752079458598,0,0.0215,0.020979,63.44,ETH-25JUL25-2900-C,2660.29,buy,13.0,13.0,,,,,,,1752079458.598
1591,ETH-256905889,1752079458598,1,0.0215,0.020979,63.44,ETH-25JUL25-2900-C,2660.29,buy,37.0,37.0,,,,,,,1752079458.598
1592,ETH-256909069,1752082026981,2,0.021,0.021065,62.87,ETH-25JUL25-2900-C,2659.83,sell,50.0,50.0,,,,,,,1752082026.981
1593,ETH-256909505,1752082575125,2,0.0205,0.020523,62.84,ETH-25JUL25-2900-C,2655.01,sell,143.0,143.0,,,,,,,1752082575.125
1594,ETH-256909823,1752082765341,3,0.0205,0.020756,62.45,ETH-25JUL25-2900-C,2657.95,buy,5.0,5.0,,,,,,,1752082765.341
1595,ETH-256912937,1752084537816,0,0.025,0.024198,63.82,ETH-25JUL25-2900-C,2691.77,buy,1.0,1.0,,,,,,,1752084537.816
1596,ETH-256913772,1752084544375,0,0.0255,0.025243,63.16,ETH-25JUL25-2900-C,2700.59,buy,1.0,1.0,,,,,,,1752084544.375
1597,ETH-256918348,1752085154814,0,0.0263,0.026065,62.99,ETH-25JUL25-2900-C,2709.74,buy,100.0,100.0,3.0,BLOCK-209326,,,,,1752085154.814
1598,ETH-256920771,1752085999453,0,0.027,0.026619,63.25,ETH-25JUL25-2900-C,2714.19,buy,7.0,7.0,,,,,,,1752085999.453
1599,ETH-256922016,1752087183354,2,0.0265,0.026604,62.43,ETH-25JUL25-2900-C,2715.18,buy,1.0,1.0,,,,,,,1752087183.354
1600,ETH-256922365,1752087471886,0,0.027,0.026844,62.89,ETH-25JUL25-2900-C,2716.6,buy,250.0,250.0,2.0,BLOCK-209343,ETH-CS-25JUL25-2900_3400,,,,1752087471.886
1601,ETH-256924536,1752088718382,0,0.028,0.027989,62.79,ETH-25JUL25-2900-C,2725.9,buy,1.0,1.0,,,,,,,1752088718.382
1603,ETH-256925917,1752089026679,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,buy,70.0,70.0,,,,,,,1752089026.679
1606,ETH-256925920,1752089026679,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,buy,11.0,11.0,,,,,,,1752089026.679
1602,ETH-256925916,1752089026679,0,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,buy,100.0,100.0,,,,,,,1752089026.679
1604,ETH-256925918,1752089026679,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,buy,97.0,97.0,,,,,,,1752089026.679
1605,ETH-256925919,1752089026679,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,buy,20.0,20.0,,,,,,,1752089026.679
1608,ETH-256925922,1752089026682,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,sell,246.0,246.0,,,,,,,1752089026.682
1607,ETH-256925921,1752089026682,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,sell,36.0,36.0,,,,,,,1752089026.682
1609,ETH-256925923,1752089026683,1,0.03,0.02927,63.88,ETH-25JUL25-2900-C,2736.53,sell,170.0,170.0,,,,,,,1752089026.683
1610,ETH-256926639,1752089206150,1,0.03,0.02994,63.4,ETH-25JUL25-2900-C,2739.12,sell,5.0,5.0,,,,,,,1752089206.15
1611,ETH-256927665,1752089369828,0,0.0305,0.030792,63.19,ETH-25JUL25-2900-C,2744.48,sell,5.0,5.0,,,,,,,1752089369.828
1612,ETH-256928060,1752089431503,1,0.0305,0.030653,63.43,ETH-25JUL25-2900-C,2743.06,sell,1.0,1.0,,,,,,,1752089431.503
1613,ETH-256928453,1752089490714,2,0.03,0.030703,62.77,ETH-25JUL25-2900-C,2743.07,sell,1.0,1.0,,,,,,,1752089490.714
1614,ETH-256928630,1752089548359,3,0.03,0.030508,62.99,ETH-25JUL25-2900-C,2741.79,sell,1.0,1.0,,,,,,,1752089548.359
1615,ETH-256928901,1752089605469,2,0.0295,0.030061,62.92,ETH-25JUL25-2900-C,2738.18,sell,1.0,1.0,,,,,,,1752089605.469
1616,ETH-256929120,1752089661259,0,0.03,0.030468,63.22,ETH-25JUL25-2900-C,2739.96,sell,1.0,1.0,,,,,,,1752089661.259
1617,ETH-256929305,1752089700185,0,0.0316,0.030567,65.05,ETH-25JUL25-2900-C,2741.3,buy,2500.0,2500.0,1.0,BLOCK-209355,,,,,1752089700.185
1618,ETH-256931048,1752090008686,2,0.031,0.031199,63.46,ETH-25JUL25-2900-C,2746.53,buy,5.0,5.0,,,,,,,1752090008.686
1619,ETH-256931049,1752090008686,3,0.031,0.031199,63.46,ETH-25JUL25-2900-C,2746.53,buy,68.0,68.0,,,,,,,1752090008.686
1620,ETH-256931141,1752090017766,0,0.0315,0.03134,63.94,ETH-25JUL25-2900-C,2747.56,buy,1.0,1.0,,,,,,,1752090017.766
1621,ETH-256934099,1752090324078,0,0.0335,0.033684,63.98,ETH-25JUL25-2900-C,2763.0,sell,1.0,1.0,,,,,,,1752090324.078
1622,ETH-256934157,1752090329300,2,0.033,0.033428,63.88,ETH-25JUL25-2900-C,2759.82,buy,1.0,1.0,,,,,,,1752090329.3
1623,ETH-256934211,1752090346369,3,0.033,0.033037,64.09,ETH-25JUL25-2900-C,2758.49,buy,1.0,1.0,,,,,,,1752090346.369
1624,ETH-256934262,1752090350578,3,0.033,0.033078,63.97,ETH-25JUL25-2900-C,2759.21,sell,1.0,1.0,,,,,,,1752090350.578
1625,ETH-256934322,1752090362988,3,0.033,0.033248,63.94,ETH-25JUL25-2900-C,2759.26,sell,5.0,5.0,,,,,,,1752090362.988
1626,ETH-256934323,1752090362990,3,0.033,0.033248,63.94,ETH-25JUL25-2900-C,2759.26,buy,45.0,45.0,,,,,,,1752090362.99
1627,ETH-256934331,1752090363574,3,0.033,0.033244,63.97,ETH-25JUL25-2900-C,2759.09,buy,1.0,1.0,,,,,,,1752090363.574
1628,ETH-256934451,1752090387700,2,0.032,0.032522,63.62,ETH-25JUL25-2900-C,2753.5,sell,1.0,1.0,,,,,,,1752090387.7
1629,ETH-256934475,1752090389971,0,0.0325,0.032485,64.0,ETH-25JUL25-2900-C,2755.01,buy,1.0,1.0,,,,,,,1752090389.971
1630,ETH-256934516,1752090397924,1,0.0325,0.032757,63.85,ETH-25JUL25-2900-C,2755.85,sell,1.0,1.0,,,,,,,1752090397.924
1631,ETH-256934669,1752090447331,0,0.033,0.033322,63.84,ETH-25JUL25-2900-C,2759.74,sell,1.0,1.0,,,,,,,1752090447.331
1632,ETH-256934786,1752090493317,1,0.033,0.033147,64.05,ETH-25JUL25-2900-C,2758.73,sell,1.0,1.0,,,,,,,1752090493.317
1633,ETH-256934814,1752090502344,1,0.033,0.033042,64.19,ETH-25JUL25-2900-C,2757.84,buy,1.0,1.0,,,,,,,1752090502.344
1634,ETH-256934815,1752090504316,2,0.0325,0.033048,63.6,ETH-25JUL25-2900-C,2757.61,sell,1.0,1.0,,,,,,,1752090504.316
1635,ETH-256934839,1752090519300,0,0.033,0.033049,64.29,ETH-25JUL25-2900-C,2757.3,buy,1.0,1.0,,,,,,,1752090519.3
1636,ETH-256934851,1752090528481,1,0.033,0.033055,64.15,ETH-25JUL25-2900-C,2758.09,buy,1.0,1.0,,,,,,,1752090528.481
1637,ETH-256934874,1752090534668,1,0.033,0.033124,64.0,ETH-25JUL25-2900-C,2758.93,sell,1.0,1.0,,,,,,,1752090534.668
1639,ETH-256934942,1752090542187,1,0.0335,0.033392,64.53,ETH-25JUL25-2900-C,2759.56,buy,1.0,1.0,,,,,,,1752090542.187
1638,ETH-256934941,1752090542187,0,0.0335,0.033392,64.53,ETH-25JUL25-2900-C,2759.56,buy,66.0,66.0,,,,,,,1752090542.187
